# GRID = {'r': [1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.14, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.38, 1.4, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.64, 1.66, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.88, 1.9, 1.92, 1.94, 1.96, 1.98, 2.0], 'allow_forced_l_in_cd': [True], 'eta': [0.0], 'sigma': [0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35]}
# BASE = Params(Lsize=50, T=50000, fc=0.5, fd=0.5, fL=None, pi0=10.0, r=1.6, sigma=0.25, alpha=1.0, gamma=70.0, beta=0.1, Min_Res=-10000.0, kappa=1, learn_signal='hybrid', seed=0, allow_forced_l_in_cd=False, update_rule='best_imitation_logit', eta=0.5, scale_low=0.0, scale_high=1.0, scale_eps=1e-09)
# REPLICAS = 50, T = 50000
allow_forced_l_in_cd,eta,r,sigma,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,sum_res_mean,cum_sigma_mean,cum_output_mean,net_output_mean,cum_sigma_hat_mean,cum_output_hat_mean,net_output_hat_mean
True,0.0,1.64,0.29,0.32459199999999994,0.582528,0.09288,71.23277219639604,0.09465190881289953,178081.93049099008,14006269.61760004,194830365.14640006,180824095.52879998,0.11205015694080028,1.5586429211712,1.4465927642303997
True,0.0,1.64,0.3,0.32894399999999996,0.580984,0.09007199999999999,71.74759019183901,0.09007640251542885,179368.9754795975,14596084.247999998,194867572.65119994,180271488.40319997,0.11676867398399998,1.5589405812095998,1.4421719072255996
True,0.0,1.64,0.27,0.320368,0.594944,0.08468799999999999,71.28838287408597,0.09352748119812797,178220.9571852149,12983072.126400042,194627843.20079994,181644771.07439992,0.10386457701120035,1.5570227456063999,1.4531581685951993
True,0.0,1.64,0.33,0.323808,0.578072,0.09812000000000001,71.84098765068569,0.09039071001635877,179602.46912671425,16231733.469600014,195167587.22559974,178935853.75599974,0.12985386775680013,1.561340697804798,1.4314868300479981
True,0.0,1.64,0.32,0.32804,0.583856,0.08810400000000002,72.31164670278959,0.08680706352992745,180779.11675697396,15694823.680000009,195124117.14080003,179429293.46080002,0.1255585894400001,1.5609929371264,1.4354343476864
True,0.0,1.64,0.26,0.32770399999999994,0.575784,0.09651199999999999,71.26575222283195,0.09381008517160629,178164.38055707992,12506389.667199986,194570269.1495999,182063879.4823999,0.10005111733759989,1.5565621531967992,1.4565110358591997
True,0.0,1.64,0.35,0.32372,0.590512,0.08576799999999998,71.68614571963028,0.09022022275488183,179215.3642990757,17322051.488000013,195330732.80000004,178008681.31200004,0.1385764119040001,1.5626458624000004,1.424069450496
True,0.0,1.64,0.25,0.306008,0.5871759999999999,0.106816,70.3223749329694,0.09712884133848144,175805.93733242352,11887847.72,190836284.75279987,178948437.03279987,0.09510278176,1.526690278022399,1.431587496262399
True,0.0,1.64,0.34,0.324664,0.584264,0.09107199999999999,71.9701444442233,0.08934696216884835,179925.3611105582,16793297.571200013,195132635.23680004,178339337.6656,0.1343463805696001,1.5610610818944002,1.4267147013248005
True,0.0,1.66,0.25,0.313824,0.5988399999999999,0.08733600000000001,70.05630727300498,0.10377965717130866,175140.7681825124,12129496.06,191423042.3492004,179293546.2892004,0.09703596848,1.531384338793603,1.434348370313603
True,0.0,1.66,0.3,0.32450399999999996,0.59728,0.07821600000000001,71.77697191469184,0.09098943892857492,179442.42978672963,14851535.951999988,195538226.88599998,180686690.93400002,0.1188122876159999,1.564305815088,1.4454935274720002
True,0.0,1.66,0.27,0.324304,0.585112,0.09058400000000001,71.16401116214462,0.09643633982349542,177910.02790536155,13223043.028800022,195265284.73919982,182042241.7103998,0.10578434423040017,1.562122277913599,1.4563379336831987
True,0.0,1.66,0.26,0.323664,0.576624,0.099712,71.19349302422208,0.09290121624651759,177983.7325605552,12683325.116800018,195249180.73759973,182565855.62079966,0.10146660093440013,1.5619934459007976,1.4605268449663973
True,0.0,1.66,0.28,0.32414399999999993,0.5683360000000001,0.10752,71.4123631732063,0.09321199394985373,178530.90793301575,13765959.827199997,195366561.7656002,181600601.93840018,0.11012767861759999,1.5629324941248015,1.452804815507202
True,0.0,1.66,0.33,0.321352,0.574864,0.10378400000000002,72.63769595414362,0.08296549146040583,181594.23988535904,16537159.66320001,195823424.12120017,179286264.4580002,0.13229727730560006,1.5665873929696017,1.4342901156640013
True,0.0,1.66,0.31,0.332616,0.575648,0.091736,71.94147719212636,0.08974340934833719,179853.6929803159,15428499.343200019,195629765.47639984,180201266.1331998,0.12342799474560015,1.5650381238111988,1.4416101290655985
True,0.0,1.66,0.29,0.31891200000000003,0.5821839999999999,0.09890399999999999,71.37419293020027,0.09093493679565466,178435.4823255007,14322479.00560001,195429443.41280028,181106964.4072003,0.11457983204480007,1.563435547302403,1.4488557152576027
True,0.0,1.66,0.32,0.321248,0.583072,0.09568,72.2619605101599,0.08610658361556013,180654.9012753997,15969868.748799972,195655282.6735999,179685413.92479995,0.12775894999039974,1.565242261388799,1.4374833113983996
True,0.0,1.66,0.35,0.32309600000000005,0.5658000000000001,0.11110400000000001,72.1981876103622,0.08661344207674611,180495.46902590548,17691570.428,195951989.14440015,178260418.71640015,0.141532563424,1.5676159131552012,1.4260833497312013
True,0.0,1.66,0.34,0.314248,0.59464,0.09111200000000003,71.91875705222921,0.08884964746032525,179796.892630573,17058057.991999988,195881129.76520008,178823071.77320006,0.1364644639359999,1.5670490381216007,1.430584574185601
True,0.0,1.68,0.26,0.326232,0.571912,0.101856,71.32972739109806,0.09324643609652822,178324.31847774514,12972238.156799983,195778459.10079998,182806220.944,0.10377790525439988,1.5662276728063995,1.4624497675519998
True,0.0,1.68,0.28,0.324048,0.5773919999999999,0.09856,71.52396284502004,0.09306144498400144,178809.90711255014,14036513.411200015,195929858.64959994,181893345.23839992,0.11229210728960012,1.5674388691967998,1.4551467619071996
True,0.0,1.68,0.25,0.315472,0.57376,0.110768,70.28661220277009,0.10024954364501663,175716.53050692522,12385414.74,191950446.4800001,179565031.74000013,0.09908331791999998,1.5356035718400007,1.436520253920001
True,0.0,1.68,0.27,0.312272,0.582552,0.10517599999999999,71.14278566665558,0.09246087555873858,177856.96416663897,13509447.537600035,195843669.92159992,182334222.3839999,0.10807558030080029,1.566749359372799,1.4586737790719997
True,0.0,1.68,0.29,0.32668800000000003,0.57088,0.102432,71.75529699878547,0.09231943925161973,179388.2424969637,14634031.040000033,195988633.66719982,181354602.62719977,0.11707224832000027,1.5679090693375985,1.4508368210175981
True,0.0,1.68,0.31,0.327488,0.5879679999999999,0.084544,72.23500668288055,0.08814169458416954,180587.51670720146,15705254.472000036,196242438.00479972,180537183.5327997,0.1256420357760003,1.5699395040383979,1.4442974682623981
True,0.0,1.68,0.3,0.32315999999999995,0.573128,0.103712,71.8886876906573,0.08881508166431917,179721.71922664327,15196791.215999985,196103144.41599995,180906353.2,0.12157432972799988,1.5688251553279997,1.4472508256
True,0.0,1.68,0.33,0.325984,0.5718719999999999,0.10214400000000001,72.18774430478514,0.0865506325307222,180469.36076196286,16843330.94400001,196425130.6304002,179581799.68640023,0.13474664755200008,1.5714010450432019,1.4366543974912014
True,0.0,1.68,0.32,0.319992,0.563888,0.11611999999999999,72.21450255491605,0.08523920347762404,180536.25638729017,16239493.708800001,196376038.48640007,180136544.7776001,0.12991594967040004,1.5710083078912007,1.4410923582208006
True,0.0,1.68,0.34,0.329512,0.567848,0.10264,72.68050100754702,0.08527772953315967,181701.25251886755,17460437.084800016,196449024.89119977,178988587.80639973,0.1396834966784001,1.5715921991295982,1.4319087024511985
True,0.0,1.68,0.35,0.32748,0.54948,0.12304,71.85362146501787,0.09044352863587914,179634.0536625447,18016074.299999997,196595516.91040003,178579442.61040005,0.14412859439999998,1.5727641352832007,1.4286355408832003
True,0.0,1.7,0.27,0.32328799999999996,0.587016,0.089696,71.3849481231371,0.09420574572679716,178462.37030784276,13695985.20240003,196535893.3240004,182839908.1216004,0.10956788161920027,1.5722871465920034,1.4627192649728031
True,0.0,1.7,0.25,0.32280000000000003,0.5741919999999999,0.10300799999999999,70.0168280840217,0.10454739337475705,175042.07021005425,12633229.7,192412711.27,179779481.57,0.10106583760000001,1.53930169016,1.4382358525600005
True,0.0,1.7,0.29,0.326568,0.575592,0.09784000000000001,71.86626873747637,0.09129105274132909,179665.67184369094,14848477.989600021,196672595.92399994,181824117.93439987,0.1187878239168002,1.5733807673919995,1.4545929434751992
True,0.0,1.7,0.26,0.321448,0.561488,0.117064,71.10129135934574,0.09529724538785662,177753.22839836433,13168420.719999986,196459396.76000023,183290976.04000026,0.1053473657599999,1.5716751740800021,1.4663278083200024
True,0.0,1.7,0.35,0.32223199999999996,0.5703280000000001,0.10744,72.96863780015794,0.0835534430050855,182421.5945003949,18369802.359999985,197164540.83999977,178794738.4799998,0.14695841887999989,1.5773163267199979,1.430357907839998
True,0.0,1.7,0.28,0.32075200000000004,0.563752,0.115496,71.73051812656648,0.09096966564527331,179326.29531641625,14342110.40639999,196608220.1719997,182266109.7655997,0.1147368832511999,1.5728657613759978,1.4581288781247974
True,0.0,1.7,0.34,0.32192800000000005,0.558352,0.11972,72.669738945262,0.08363027781029399,181674.347363155,17743422.947200034,197138530.316,179395107.36879998,0.14194738357760028,1.5771082425279999,1.4351608589503997
True,0.0,1.7,0.3,0.31995999999999997,0.568848,0.11119200000000001,72.10591158360754,0.08799901253876201,180264.77895901885,15399992.447999995,196711385.54400012,181311393.09600008,0.12319993958399995,1.5736910843520007,1.450491144768001
True,0.0,1.7,0.31,0.31744,0.5861759999999999,0.09638400000000001,71.84954309492798,0.09169273545794121,179623.85773731998,15983519.42480002,196844680.28399956,180861160.8591996,0.12786815539840016,1.5747574422719968,1.4468892868735963
True,0.0,1.7,0.32,0.31906399999999996,0.582176,0.09875999999999997,72.13193970243842,0.08769807071667408,180329.84925609603,16579354.57279999,196862732.64200005,180283378.0692,0.13263483658239988,1.5749018611360004,1.4422670245536005
True,0.0,1.7,0.33,0.31916,0.574448,0.106392,72.59348740872588,0.08460107546104531,181483.71852181465,17210820.026400015,197023474.01999995,179812653.99359992,0.13768656021120007,1.5761877921599998,1.4385012319488002
True,0.0,1.72,0.25,0.30925600000000003,0.586376,0.104368,70.1463591392906,0.10172087883440697,175365.8978482265,12821445.28,193106334.8583998,180284889.5783998,0.10257156224000001,1.544850678867198,1.4422791166271987
True,0.0,1.72,0.28,0.325456,0.552752,0.12179200000000001,72.08949223957998,0.08917765327158475,180223.73059894991,14502852.56,197320730.87440005,182817878.31440008,0.11602282048000001,1.5785658469952006,1.4625430265152002
True,0.0,1.72,0.26,0.33852000000000004,0.573272,0.08820800000000001,71.78906410432516,0.09325107524559728,179472.6602608129,13422138.121599978,197082230.56479967,183660092.4431997,0.1073771049727998,1.5766578445183972,1.4692807395455978
True,0.0,1.72,0.32,0.314048,0.569288,0.11666399999999999,72.00388291969495,0.08780612700841854,180009.7072992374,16836675.455999967,197666965.29359993,180830289.83759993,0.13469340364799975,1.5813357223487992,1.4466423187008
True,0.0,1.72,0.27,0.31655199999999994,0.5726960000000001,0.11075199999999999,71.37725494554611,0.09160744600678786,178443.1373638653,13991761.36800004,197233537.26639977,183241775.89839974,0.11193409094400032,1.577868298131198,1.4659342071871975
True,0.0,1.72,0.3,0.325376,0.580904,0.09372,71.78381794181037,0.09296281617802032,179459.5448545259,15673919.064,197403763.66639984,181729844.60239986,0.12539135251199998,1.5792301093311985,1.4538387568191984
True,0.0,1.72,0.33,0.322776,0.559272,0.11795200000000002,72.30630107038587,0.08625530817343204,180765.75267596467,17524318.89120003,197669630.5184,180145311.62719998,0.14019455112960022,1.5813570441471998,1.4411624930175997
True,0.0,1.72,0.31,0.324568,0.5651759999999999,0.110256,72.04801768625707,0.09042734674470942,180120.0442156426,16266710.848000033,197519742.13359997,181253031.28559998,0.13013368678400025,1.5801579370687997,1.4500242502847995
True,0.0,1.72,0.35,0.321928,0.568888,0.109184,72.90996339551452,0.08317421355663673,182274.90848878634,18677122.212000016,197964444.81359997,179287322.60160005,0.14941697769600015,1.5837155585088,1.4342985808127997
True,0.0,1.72,0.29,0.325216,0.560792,0.11399199999999998,72.00596268660001,0.08957678857805997,180014.9067165,15187938.301600007,197165419.4072,181977481.1056,0.12150350641280004,1.5773233552576,1.4558198488448
True,0.0,1.72,0.34,0.312952,0.5870320000000001,0.100016,71.90121165428421,0.08898740939332139,179753.02913571056,18069173.139200002,197776848.09439963,179707674.95519966,0.1445533851136,1.5822147847551973,1.4376613996415974
True,0.0,1.74,0.27,0.324816,0.5787199999999999,0.096464,72.15607876880026,0.09030598460203372,180390.19692200064,14214099.045600012,197828060.6372001,183613961.59160012,0.1137127923648001,1.5826244850976008,1.4689116927328008
True,0.0,1.74,0.25,0.305352,0.5791759999999999,0.11547199999999998,70.20413080201662,0.10195212373831873,175510.3270050416,13146192.7,193412746.56320024,180266553.86320022,0.10516954160000001,1.5473019725056019,1.4421324309056018
True,0.0,1.74,0.31,0.31923999999999997,0.5807279999999999,0.100032,72.32728082469816,0.08585633632245827,180818.20206174537,16614785.593600035,198097486.13559967,181482700.54199964,0.13291828474880027,1.5847798890847975,1.4518616043359973
True,0.0,1.74,0.28,0.315784,0.588136,0.09608,71.88502918633684,0.09035757099875397,179712.5729658421,14752306.732799992,197898590.34520015,183146283.61240014,0.11801845386239992,1.583188722761601,1.4651702688992014
True,0.0,1.74,0.3,0.31492000000000003,0.570352,0.11472800000000001,72.14769348674089,0.08781784478452735,180369.2337168522,15938941.72799999,198108819.0451999,182169877.31719998,0.12751153382399993,1.5848705523615991,1.4573590185375993
True,0.0,1.74,0.26,0.32717599999999997,0.569744,0.10307999999999998,72.18303316414614,0.08999331329617963,180457.58291036534,13652854.467199987,197705358.63280013,184052504.16560018,0.10922283573759987,1.5816428690624011,1.4724200333248012
True,0.0,1.74,0.29,0.331424,0.57896,0.089616,72.30972978589331,0.09001015116880161,180774.32446473328,15373177.10080003,197953242.17520005,182580065.07439998,0.12298541680640021,1.5836259374015997,1.4606405205951998
True,0.0,1.74,0.32,0.33297600000000005,0.554288,0.112736,72.85163094214103,0.08473827348673878,182129.07735535258,17190201.728000015,198093910.1531999,180903708.4251999,0.13752161382400013,1.5847512812255993,1.4472296674015994
True,0.0,1.74,0.33,0.317352,0.571368,0.11128,72.58278069242276,0.08472069360837624,181456.95173105688,17763599.383200012,198258130.60639995,180494531.22319996,0.1421087950656001,1.5860650448511993,1.4439562497855996
True,0.0,1.74,0.35,0.332184,0.5816560000000001,0.08616000000000001,73.03598008862963,0.08402591248241736,182589.95022157408,19047116.39600001,198426074.8512002,179378958.45520017,0.15237693116800008,1.587408598809601,1.435031667641601
True,0.0,1.74,0.34,0.31372,0.576016,0.110264,72.72170981446075,0.0829248862303686,181804.27453615188,18296699.39840001,198486519.35000014,180189819.95160016,0.14637359518720008,1.5878921548000013,1.4415185596128015
True,0.0,1.76,0.27,0.316192,0.570024,0.113784,71.4917922066827,0.09507982756181108,178729.48051670677,14440227.588000033,198470534.10080016,184030306.5128002,0.11552182070400024,1.5877642728064014,1.472242452102401
True,0.0,1.76,0.26,0.31932,0.57396,0.10672000000000001,72.08556449690307,0.08954524536621239,180213.91124225766,13843204.044799978,198547325.03039974,184704120.98559976,0.11074563235839982,1.588378600243198,1.4776329678847984
True,0.0,1.76,0.28,0.31367200000000006,0.57056,0.11576800000000001,71.99990439109675,0.0883351734694258,179999.76097774185,15059841.216000013,198480928.75199997,183421087.53599998,0.1204787297280001,1.5878474300159997,1.4673687002879996
True,0.0,1.76,0.32,0.31479999999999997,0.572448,0.112752,71.62147538840702,0.09393631869497472,179053.68847101755,17409404.544000003,198897430.16640022,181488025.62240028,0.13927523635200004,1.5911794413312024,1.451904204979202
True,0.0,1.76,0.3,0.31156,0.584336,0.10410400000000002,72.02336282951188,0.08889082942261205,180058.4070737797,16191775.368000003,198692784.33759984,182501008.9695998,0.129534202944,1.5895422747007983,1.4600080717567991
True,0.0,1.76,0.29,0.31598400000000004,0.576576,0.10744,72.45072892466597,0.08763421098174794,181126.82231166493,15656318.809600031,198707069.49759987,183050750.68799987,0.12525055047680028,1.5896565559807996,1.4644060055039991
True,0.0,1.76,0.31,0.317512,0.5650400000000001,0.117448,71.78725940560311,0.09059783734658934,179468.14851400774,16809953.980000023,198871436.85279998,182061482.87280002,0.1344796318400002,1.5909714948223999,1.4564918629823997
True,0.0,1.76,0.25,0.31531200000000004,0.5651600000000001,0.119528,70.74659506502113,0.0981466038858016,176866.48766255277,13302194.94,194273926.9103998,180971731.97039977,0.10641755952000001,1.5541914152831984,1.4477738557631985
True,0.0,1.76,0.33,0.32034399999999996,0.5730479999999999,0.10660800000000002,72.69130712423646,0.08494594674475898,181728.26781059115,18049761.681600012,198986284.68159974,180936522.99999976,0.14439809345280008,1.5918902774527979,1.447492183999998
True,0.0,1.76,0.34,0.31637600000000005,0.550936,0.132688,72.11531530658735,0.08884663348992611,180288.2882664684,18700103.006399974,198967626.51840028,180267523.51200026,0.14960082405119976,1.591741012147202,1.442140188096002
True,0.0,1.76,0.35,0.310024,0.568016,0.12196000000000001,72.67141307631886,0.08378495499305978,181678.53269079715,19345944.240000032,199151619.47039986,179805675.23039982,0.15476755392000027,1.5932129557631989,1.438445401843199
True,0.0,1.78,0.26,0.317208,0.56572,0.11707200000000001,72.34071040004338,0.08736853534590105,180851.77600010845,14057109.143999996,199057035.51039985,184999926.36639988,0.112456873152,1.5924562840831988,1.4799994109311987
True,0.0,1.78,0.25,0.316664,0.571064,0.112272,70.88453806504302,0.09710232023937833,177211.34516260758,13591474.24,194727569.9396,181136095.69959998,0.10873179391999999,1.5578205595168004,1.4490887655968003
True,0.0,1.78,0.27,0.31897600000000004,0.546328,0.134696,72.04263807286024,0.0896806945285125,180106.5951821506,14682878.640000047,199083380.87000012,184400502.23000008,0.11746302912000037,1.5926670469600008,1.4752040178400005
True,0.0,1.78,0.28,0.31344000000000005,0.5633440000000001,0.123216,71.65177292077236,0.09183797947525832,179129.43230193094,15311977.430399986,199143440.84919995,183831463.41879997,0.12249581944319989,1.5931475267935997,1.4706517073503995
True,0.0,1.78,0.32,0.313504,0.578464,0.108032,72.46289673558894,0.08527582397369962,181157.24183897232,17705148.23679999,199529996.65200028,181824848.41520026,0.14164118589439992,1.596239973216002,1.454598787321602
True,0.0,1.78,0.34,0.32185600000000003,0.57052,0.10762400000000001,72.87002282245479,0.08418795951281519,182175.05705613695,18936572.870400015,199816633.11280006,180880060.24240005,0.15149258296320015,1.5985330649024008,1.4470404819392004
True,0.0,1.78,0.3,0.313312,0.5747439999999999,0.11194400000000002,72.46434194354441,0.08691067831290872,181160.854858861,16513096.631999984,199425533.86679977,182912437.23479983,0.13210477305599982,1.5954042709343985,1.4632994978783989
True,0.0,1.78,0.35,0.326608,0.5656880000000001,0.10770400000000001,73.3760804001605,0.0812385459290072,183440.20100040126,19602178.232000012,199793142.88960022,180190964.65760013,0.1568174258560001,1.5983451431168012,1.4415277172608014
True,0.0,1.78,0.31,0.315928,0.565704,0.11836799999999999,72.2854118252939,0.08681501911134261,180713.52956323483,17014520.971200023,199529125.27080002,182514604.29959995,0.13611616776960017,1.5962330021664002,1.4601168343968
True,0.0,1.78,0.33,0.313656,0.5737599999999999,0.112584,72.33628377135612,0.08635921890771506,180840.70942839026,18392673.208800014,199619677.60360008,181227004.3948,0.1471413856704001,1.5969574208288,1.4498160351584002
True,0.0,1.78,0.29,0.324048,0.566384,0.10956800000000001,72.57559090120934,0.08658110716676448,181438.97725302336,15863111.708000002,199300919.47199982,183437807.7639998,0.12690489366399998,1.5944073557759986,1.4675024621119983
True,0.0,1.8,0.27,0.314672,0.5664159999999999,0.11891199999999999,72.30529243307657,0.08878234576195508,180763.23108269143,14915625.616800033,199756964.07599995,184841338.45919994,0.11932500493440024,1.5980557126079995,1.4787307076735994
True,0.0,1.8,0.25,0.32459999999999994,0.5629279999999999,0.11247200000000002,71.53111789048286,0.09437313741171696,178827.79472620715,13767684.74,195355337.1480003,181587652.4080003,0.11014147792,1.562842697184002,1.452701219264002
True,0.0,1.8,0.29,0.31828,0.578816,0.102904,72.44039052468936,0.0875453946193963,181100.9763117234,16182145.116000015,199866483.2960002,183684338.1800002,0.1294571609280001,1.5989318663680019,1.469474705440002
True,0.0,1.8,0.3,0.314968,0.56904,0.115992,72.28250002834318,0.08885594747473466,180706.25007085796,16785766.464000016,199981621.47599998,183195855.01199996,0.13428613171200016,1.5998529718079997,1.4655668400959996
True,0.0,1.8,0.33,0.3282,0.556216,0.11558399999999999,73.10956908847616,0.0840727419130997,182773.9227211904,18642702.856800023,200255201.2840005,181612498.42720044,0.14914162285440016,1.602041610272004,1.4528999874176034
True,0.0,1.8,0.34,0.326336,0.5725760000000001,0.10108799999999998,73.31973658911149,0.08233462382909114,183299.34147277873,19281145.788799964,200441831.6559999,181160685.86719993,0.15424916631039973,1.603534653247999,1.4492854869375995
True,0.0,1.8,0.26,0.319112,0.575456,0.10543200000000001,72.272730561154,0.08957267090011733,180681.82640288502,14334044.71199999,199690146.00800014,185356101.29600018,0.11467235769599991,1.5975211680640016,1.4828488103680013
True,0.0,1.8,0.32,0.31846399999999997,0.574736,0.10679999999999999,72.79791533339841,0.08429149760335707,181994.78833349605,18011631.4112,200232051.45599997,182220420.04479998,0.14409305128960004,1.601856411648,1.4577633603584002
True,0.0,1.8,0.28,0.31842400000000004,0.559176,0.12240000000000001,71.84164102534027,0.09041369435534585,179604.10256335064,15495660.32,199884777.28000027,184389116.96000028,0.12396528256,1.5990782182400023,1.4751129356800021
True,0.0,1.8,0.31,0.32136000000000003,0.5711839999999999,0.107456,73.06806994474954,0.08318244137515492,182670.1748618739,17367868.66800004,200059735.42000008,182691866.752,0.13894294934400028,1.6004778833600006,1.4615349340160002
True,0.0,1.8,0.35,0.31824,0.567352,0.11440800000000001,72.49788016448849,0.08727038849800296,181244.70041122127,19927228.187999994,200440132.00399974,180512903.81599975,0.159417825504,1.6035210560319981,1.4441032305279977
True,0.0,1.82,0.27,0.32288000000000006,0.56688,0.11024,72.62675083845505,0.08697594889024726,181566.8770961377,15174488.721600031,200442581.43600047,185268092.71440047,0.12139590977280026,1.6035406514880037,1.4821447417152038
True,0.0,1.82,0.26,0.31751199999999996,0.56696,0.11552800000000002,72.33723218490053,0.08937245004519286,180843.0804622513,14570059.233599992,200317428.94439998,185747369.71080002,0.11656047386879996,1.6025394315552,1.4859789576864
True,0.0,1.82,0.28,0.319008,0.5768960000000001,0.104096,72.61160925221506,0.08611714034805323,181529.02313053765,15746103.206400001,200518180.93599996,184772077.72959998,0.12596882565120004,1.6041454474880001,1.4781766218368
True,0.0,1.82,0.25,0.30847199999999997,0.5756960000000001,0.11583199999999999,70.74414019992379,0.09922851504440765,176860.35049980946,14005686.26,195947720.02640003,181942033.76640004,0.11204549007999999,1.5675817602112003,1.4555362701312005
True,0.0,1.82,0.31,0.32624000000000003,0.5606639999999999,0.11309600000000002,72.98556322493491,0.08473508289565951,182463.90806233732,17599567.925600007,200821919.7684001,183222351.84280017,0.14079654340480005,1.606575358147201,1.4657788147424007
True,0.0,1.82,0.29,0.309272,0.576296,0.11443199999999999,72.07526438303411,0.08933326496547099,180188.16095758526,16366065.041600004,200552171.0491997,184186106.0075997,0.1309285203328,1.6044173683935974,1.4734888480607975
True,0.0,1.82,0.3,0.32107199999999997,0.56956,0.10936799999999999,72.84121836091796,0.08534830959517146,182103.04590229492,17012333.927999992,200674892.69639972,183662558.7683997,0.13609867142399998,1.605399141571198,1.4693004701471977
True,0.0,1.82,0.35,0.323592,0.54836,0.12804800000000002,73.4842133851151,0.07966117404380224,183710.53346278775,20154426.908,201191141.45319995,181036714.54519996,0.16123541526400004,1.6095291316255997,1.4482937163615994
True,0.0,1.82,0.34,0.324784,0.569736,0.10548,73.39946008535912,0.08155306541915007,183498.6502133978,19578580.535999984,201009923.96399972,181431343.42799973,0.15662864428799986,1.6080793917119975,1.4514507474239977
True,0.0,1.82,0.32,0.317968,0.562896,0.119136,73.16489496753911,0.08139318275465478,182912.2374188478,18199140.377600007,200889527.71120027,182690387.3336003,0.14559312302080002,1.607116221689602,1.4615230986688017
True,0.0,1.82,0.33,0.322128,0.5657600000000002,0.112112,73.21031767988885,0.08431398333122284,183025.79419972212,18899877.48000003,200952864.31080002,182052986.83079997,0.15119901984000028,1.6076229144864,1.4564238946464
True,0.0,1.84,0.31,0.310336,0.551168,0.138496,73.0131979657661,0.08190325719114026,182532.99491441526,17804958.67360002,201526974.80639985,183722016.1327998,0.1424396693888002,1.6122157984511987,1.4697761290623987
True,0.0,1.84,0.29,0.32016799999999995,0.56868,0.111152,72.71192096334684,0.08771588753578484,181779.80240836713,16588193.464800023,201169272.12959993,184581078.66479993,0.1327055477184002,1.6093541770367994,1.4766486293183994
True,0.0,1.84,0.26,0.32050399999999996,0.5789599999999999,0.100536,72.13614502942691,0.09255010374014795,180340.36257356728,14732252.66239998,201048211.7664002,186315959.10400024,0.11785802129919984,1.6083856941312016,1.490527672832002
True,0.0,1.84,0.32,0.3184,0.565616,0.11598400000000003,72.44987892842215,0.08748412831445472,181124.69732105543,18506966.476799984,201575490.12800014,183068523.65120018,0.14805573181439988,1.612603921024001,1.4645481892096013
True,0.0,1.84,0.28,0.32528000000000007,0.561912,0.11280800000000003,72.55334788926554,0.08900302790936497,181383.3697231639,15960122.12479999,201128258.56799984,185168136.44319987,0.12768097699839986,1.6090260685439985,1.4813450915455986
True,0.0,1.84,0.27,0.3168,0.565736,0.11746400000000003,72.25857851971938,0.08953636038074132,180646.4462992984,15374566.389600022,201092029.64959973,185717463.2599997,0.12299653111680021,1.6087362371967975,1.4857397060799977
True,0.0,1.84,0.33,0.3207519999999999,0.570752,0.10849600000000001,73.33193015940483,0.08277973049075377,183329.82539851207,19101937.37760001,201756665.6368001,182654728.25920007,0.15281549902080008,1.614053325094401,1.4612378260736005
True,0.0,1.84,0.3,0.32976,0.570016,0.100224,72.90641360472974,0.08767889186731882,182266.0340118244,17218562.423999976,201306228.3248001,184087665.90080014,0.13774849939199985,1.6104498265984009,1.4727013272064011
True,0.0,1.84,0.35,0.320904,0.57792,0.10117600000000002,73.55143867830212,0.08280505288114448,183878.59669575532,20540960.97200002,201748361.12159985,181207400.14959985,0.1643276877760002,1.613986888972799,1.4496592011967986
True,0.0,1.84,0.25,0.31279999999999997,0.5754319999999999,0.11176800000000002,71.62226913456715,0.09334851316554817,179055.67283641786,14231853.88,196551011.25120008,182319157.37120005,0.11385483104,1.5724080900096,1.4585532589696002
True,0.0,1.84,0.34,0.314848,0.594472,0.09067999999999998,73.32777268086461,0.08181175649533037,183319.43170216156,19845616.182399973,201710818.25759998,181865202.07520005,0.15876492945919973,1.6136865460608,1.4549216166016001
True,0.0,1.86,0.26,0.324856,0.5733440000000001,0.10179999999999997,73.00570406137982,0.08548283253791394,182514.26015344955,14916685.139199989,201718870.1728001,186802185.03360015,0.11933348111359993,1.613750961382401,1.4944174802688017
True,0.0,1.86,0.27,0.315016,0.574152,0.110832,72.36732306766093,0.09035782809838037,180918.30766915233,15581327.11920002,201808408.9104004,186227081.79120037,0.12465061695360018,1.6144672712832033,1.4898166543296032
True,0.0,1.86,0.25,0.311904,0.5712240000000001,0.116872,71.55352159925192,0.09510285563866494,178883.8039981298,14428710.04,197212457.41199955,182783747.37199956,0.11542968032,1.5776996592959966,1.4622699789759963
