t,frac_C,frac_D,frac_L,avg_res,gini,per_sigma,per_output,per_net,cum_net_hat,edges_CC,edges_CD,edges_DD,edges_CL,edges_DL,edges_LL,edges_total,edges_CC_ratio,edges_CD_ratio,edges_DD_ratio,edges_CL_ratio,edges_DL_ratio,edges_LL_ratio,D_perimeter,D_perimeter_ratio
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1216,2568,1216,0,0,0,5000,0.2432,0.5136,0.2432,0.0,0.0,0.0,2568,0.5136
100,0.3112,0.6332,0.0556,61.040282296667456,0.181169782711001,140.0,4094.8,3954.8,1.3064392000000002,970,1153,2503,19,173,182,5000,0.194,0.2306,0.5006,0.0038,0.0346,0.0364,1326,0.2652
200,0.31,0.5872,0.1028,68.75394342981696,0.11191487234032674,260.0,3765.2,3505.2,1.2363236,978,1114,2268,30,222,388,5000,0.1956,0.2228,0.4536,0.006,0.0444,0.0776,1336,0.2672
300,0.3572,0.5796,0.0632,71.16368405199756,0.09029551451696813,173.0,4368.0,4195.0,1.272037599999999,1166,1214,2203,26,176,215,5000,0.2332,0.2428,0.4406,0.0052,0.0352,0.043,1390,0.278
400,0.3476,0.5424,0.11,71.62099358247984,0.08972702595764175,278.0,4136.8,3858.8,1.3225425999999993,1177,1093,2047,29,237,417,5000,0.2354,0.2186,0.4094,0.0058,0.0474,0.0834,1330,0.266
500,0.28,0.5524,0.1676,66.16678345334053,0.1399430082895252,398.0,3447.2,3049.2,1.3232014399999994,932,923,2168,13,265,699,5000,0.1864,0.1846,0.4336,0.0026,0.053,0.1398,1188,0.2376
600,0.3948,0.5108,0.0944,72.21903160299355,0.09144962379401779,246.0,4428.0,4182.0,1.335830133333333,1378,1155,1862,37,229,339,5000,0.2756,0.231,0.3724,0.0074,0.0458,0.0678,1384,0.2768
700,0.346,0.6156,0.0384,73.52243181358028,0.0783271295105404,94.0,4028.4,3934.4,1.3605985142857144,1140,1170,2420,10,146,114,5000,0.228,0.234,0.484,0.002,0.0292,0.0228,1316,0.2632
800,0.3408,0.586,0.0732,63.802168524038336,0.15550400991109786,188.0,4097.599999999999,3909.5999999999995,1.3659294,1087,1213,2240,21,167,272,5000,0.2174,0.2426,0.448,0.0042,0.0334,0.0544,1380,0.276
900,0.306,0.6084,0.0856,70.12289065637654,0.09097508103411772,220.0,3766.0,3546.0,1.3608368888888889,948,1133,2396,31,159,333,5000,0.1896,0.2266,0.4792,0.0062,0.0318,0.0666,1292,0.2584
1000,0.2324,0.5364,0.2312,68.22018033505537,0.098104447199256,582.0,2972.4000000000005,2390.4000000000005,1.3608992000000006,691,892,2037,50,398,932,5000,0.1382,0.1784,0.4074,0.01,0.0796,0.1864,1290,0.258
1100,0.3832,0.5468,0.07,71.53183090867462,0.1042240687444916,167.0,4474.799999999999,4307.799999999999,1.3653518545454544,1311,1174,2060,36,174,245,5000,0.2622,0.2348,0.412,0.0072,0.0348,0.049,1348,0.2696
1200,0.2316,0.6876,0.0808,66.69313720956607,0.12261845324494697,196.0,2978.0,2782.0,1.3778390666666651,647,979,2845,43,207,279,5000,0.1294,0.1958,0.569,0.0086,0.0414,0.0558,1186,0.2372
1300,0.2336,0.604,0.1624,67.19660319396479,0.10660668281376605,384.0,2824.4,2440.4,1.3609094769230774,736,832,2408,32,392,600,5000,0.1472,0.1664,0.4816,0.0064,0.0784,0.12,1224,0.2448
1400,0.3412,0.6084,0.0504,72.99393186829816,0.08136152701293577,121.0,4188.0,4067.0,1.3608983428571446,1084,1225,2356,19,147,169,5000,0.2168,0.245,0.4712,0.0038,0.0294,0.0338,1372,0.2744
1500,0.3768,0.5384,0.0848,69.28158540782502,0.12096035270685922,229.0,4453.2,4224.2,1.363989013333335,1262,1187,2015,57,167,312,5000,0.2524,0.2374,0.403,0.0114,0.0334,0.0624,1354,0.2708
1600,0.3004,0.614,0.0856,67.25363198573197,0.11562903769507435,222.0,3592.0,3370.0,1.3721120000000018,944,1075,2434,41,197,309,5000,0.1888,0.215,0.4868,0.0082,0.0394,0.0618,1272,0.2544
1700,0.2996,0.5408,0.1596,69.40155488317704,0.1023670041876329,404.0,3408.8,3004.8,1.3744944000000017,975,977,2019,69,393,567,5000,0.195,0.1954,0.4038,0.0138,0.0786,0.1134,1370,0.274
1800,0.3324,0.6608,0.0068,72.58765244239389,0.08769547547110411,23.0,4105.200000000001,4082.2000000000007,1.3859942666666683,1040,1236,2668,8,36,12,5000,0.208,0.2472,0.5336,0.0016,0.0072,0.0024,1272,0.2544
1900,0.3432,0.4468,0.21,69.02219248158094,0.1087989467798698,512.0,3788.8,3276.8,1.3890229894736859,1191,995,1592,55,289,878,5000,0.2382,0.199,0.3184,0.011,0.0578,0.1756,1284,0.2568
2000,0.33,0.5556,0.1144,70.8530707645611,0.09197672709913106,293.0,3831.6000000000004,3538.6000000000004,1.387619120000002,1089,1080,2126,42,224,439,5000,0.2178,0.216,0.4252,0.0084,0.0448,0.0878,1304,0.2608
2100,0.304,0.6564,0.0396,67.03533102592705,0.11953573085414147,90.0,3638.0,3548.0,1.3902031619047641,1006,1004,2702,24,156,108,5000,0.2012,0.2008,0.5404,0.0048,0.0312,0.0216,1160,0.232
2200,0.3844,0.5972,0.0184,68.81405194140943,0.12525416907490447,49.0,4383.2,4334.2,1.401065236363639,1363,1102,2401,16,68,50,5000,0.2726,0.2204,0.4802,0.0032,0.0136,0.01,1170,0.234
2300,0.2728,0.5688,0.1584,66.22610796190628,0.1286505913273008,372.0,3118.8,2746.8,1.4088623304347863,915,884,2267,14,270,650,5000,0.183,0.1768,0.4534,0.0028,0.054,0.13,1154,0.2308
2400,0.3856,0.53,0.0844,67.76507620089139,0.12236109246543489,224.0,4457.200000000001,4233.200000000001,1.4057208333333364,1299,1223,1920,35,237,286,5000,0.2598,0.2446,0.384,0.007,0.0474,0.0572,1460,0.292
2500,0.1932,0.5812,0.2256,68.9349895379689,0.08216270389828167,554.0,2383.6000000000004,1829.6000000000004,1.4015581760000029,542,823,2322,25,345,943,5000,0.1084,0.1646,0.4644,0.005,0.069,0.1886,1168,0.2336
2600,0.236,0.6148,0.1492,68.29424293567571,0.10038858808276217,345.0,3058.4,2713.4,1.3963699076923097,709,910,2459,32,320,570,5000,0.1418,0.182,0.4918,0.0064,0.064,0.114,1230,0.246
2700,0.3536,0.5268,0.1196,71.45913975297815,0.09814665772764332,312.0,4238.4,3926.3999999999996,1.3938462814814832,1160,1182,1947,34,192,485,5000,0.232,0.2364,0.3894,0.0068,0.0384,0.097,1374,0.2748
2800,0.358,0.606,0.036,70.03278199187406,0.10591639888471893,91.0,4281.2,4190.2,1.3987530285714298,1175,1221,2349,9,141,105,5000,0.235,0.2442,0.4698,0.0018,0.0282,0.021,1362,0.2724
2900,0.2712,0.7288,0.0,70.26581415808401,0.09332236568463854,0.0,3412.8,3412.8,1.4002257931034499,804,1104,3092,0,0,0,5000,0.1608,0.2208,0.6184,0.0,0.0,0.0,1104,0.2208
3000,0.4368,0.4224,0.1408,66.18546505976015,0.15738373335214034,368.0,4909.2,4541.2,1.394217013333334,1607,1094,1425,60,280,534,5000,0.3214,0.2188,0.285,0.012,0.056,0.1068,1374,0.2748
3100,0.3992,0.49,0.1108,70.32791151677591,0.10029621788903618,315.0,4384.0,4069.0,1.3977790451612906,1419,1067,1834,87,165,428,5000,0.2838,0.2134,0.3668,0.0174,0.033,0.0856,1232,0.2464
3200,0.3424,0.5796,0.078,70.52609911208553,0.1028589787661754,197.0,3950.4,3753.4,1.4010870499999986,1121,1148,2219,34,210,268,5000,0.2242,0.2296,0.4438,0.0068,0.042,0.0536,1358,0.2716
3300,0.334,0.5376,0.1284,71.95725741485155,0.07777007969923881,318.0,3927.2,3609.2,1.4030708606060605,1150,1012,2079,28,206,525,5000,0.23,0.2024,0.4158,0.0056,0.0412,0.105,1218,0.2436
3400,0.3428,0.4756,0.1816,71.43862072748712,0.09924848513254596,456.0,4018.0000000000005,3562.0000000000005,1.4023728000000002,1157,1064,1690,50,312,727,5000,0.2314,0.2128,0.338,0.01,0.0624,0.1454,1376,0.2752
3500,0.3296,0.6076,0.0628,72.65467631175672,0.08370192811573736,162.0,3996.8,3834.8,1.4040731428571438,1044,1188,2390,20,108,250,5000,0.2088,0.2376,0.478,0.004,0.0216,0.05,1296,0.2592
3600,0.2804,0.4612,0.2584,68.82622656330213,0.09382876544715284,635.0,3285.2,2650.2,1.4053423777777787,914,916,1642,60,412,1056,5000,0.1828,0.1832,0.3284,0.012,0.0824,0.2112,1328,0.2656
3700,0.3316,0.554,0.1144,72.09002547919007,0.08339282237687569,282.0,4128.0,3846.0,1.404929362162163,1021,1238,2050,36,202,453,5000,0.2042,0.2476,0.41,0.0072,0.0404,0.0906,1440,0.288
3800,0.2948,0.432,0.2732,65.26164687543043,0.12843905405162373,720.0,3277.6000000000004,2557.6000000000004,1.3991613894736854,1019,808,1565,102,382,1124,5000,0.2038,0.1616,0.313,0.0204,0.0764,0.2248,1190,0.238
3900,0.2948,0.6592,0.046,71.00851161368321,0.10015260346432268,104.0,3682.8,3578.8,1.403840984615386,894,1153,2648,7,143,155,5000,0.1788,0.2306,0.5296,0.0014,0.0286,0.031,1296,0.2592
4000,0.2872,0.5796,0.1332,68.18381762723322,0.104963660836922,340.0,3213.2,2873.2,1.3999051200000017,920,986,2239,46,332,477,5000,0.184,0.1972,0.4478,0.0092,0.0664,0.0954,1318,0.2636
4100,0.3784,0.5964,0.0252,71.77601070778205,0.09166290684397478,58.0,4550.0,4492.0,1.4037066731707333,1260,1246,2315,18,88,73,5000,0.252,0.2492,0.463,0.0036,0.0176,0.0146,1334,0.2668
4200,0.3788,0.5592,0.062,71.67019545355053,0.08862731770174852,168.0,4338.0,4170.0,1.4034939428571451,1291,1182,2104,24,202,197,5000,0.2582,0.2364,0.4208,0.0048,0.0404,0.0394,1384,0.2768
4300,0.3044,0.546,0.1496,69.16856194576899,0.10472459038629559,356.0,3495.6,3139.6,1.4043598883720951,1040,922,2147,42,244,605,5000,0.208,0.1844,0.4294,0.0084,0.0488,0.121,1166,0.2332
4400,0.3208,0.5684,0.1108,69.73783683255063,0.08792792858478458,290.0,3590.3999999999996,3300.3999999999996,1.3994704727272749,1031,1096,2182,50,224,417,5000,0.2062,0.2192,0.4364,0.01,0.0448,0.0834,1320,0.264
4500,0.3248,0.6528,0.0224,72.84143885303182,0.07985600272260857,64.0,3848.4,3784.4,1.4010953777777797,1078,1080,2682,12,84,64,5000,0.2156,0.216,0.5364,0.0024,0.0168,0.0128,1164,0.2328
4600,0.2668,0.6576,0.0756,61.38412644131358,0.16836189399450718,197.0,3402.0,3205.0,1.4019152347826094,778,1083,2687,29,119,304,5000,0.1556,0.2166,0.5374,0.0058,0.0238,0.0608,1202,0.2404
4700,0.2984,0.6808,0.0208,69.83552265756182,0.10749645381767067,44.0,3847.6000000000004,3803.6000000000004,1.4039750638297892,920,1134,2793,10,88,55,5000,0.184,0.2268,0.5586,0.002,0.0176,0.011,1222,0.2444
4800,0.2712,0.6392,0.0896,69.54355415765052,0.09821480081850799,234.0,3262.8,3028.8,1.4053621000000036,823,1022,2616,44,138,357,5000,0.1646,0.2044,0.5232,0.0088,0.0276,0.0714,1160,0.232
4900,0.344,0.6528,0.0032,67.5082855484162,0.12382984458354382,9.0,4018.7999999999997,4009.7999999999997,1.4065800000000037,1146,1145,2684,3,15,7,5000,0.2292,0.229,0.5368,0.0006,0.003,0.0014,1160,0.232
5000,0.3768,0.6008,0.0224,71.7014050348915,0.09822103088515986,46.0,4556.8,4510.8,1.4087730080000032,1291,1179,2366,7,97,60,5000,0.2582,0.2358,0.4732,0.0014,0.0194,0.012,1276,0.2552
5100,0.3072,0.6228,0.07,67.63010395681106,0.12590429266084283,160.0,3718.8,3558.8,1.4101805647058858,985,1097,2478,5,175,260,5000,0.197,0.2194,0.4956,0.001,0.035,0.052,1272,0.2544
5200,0.4,0.4996,0.1004,72.0341917622044,0.09389445721903755,265.0,4352.799999999999,4087.7999999999993,1.4086264153846186,1390,1172,1836,48,152,402,5000,0.278,0.2344,0.3672,0.0096,0.0304,0.0804,1324,0.2648
5300,0.3516,0.61,0.0384,73.39370846936684,0.07738131455740714,105.0,4306.799999999999,4201.799999999999,1.4081342641509471,1118,1255,2366,25,113,123,5000,0.2236,0.251,0.4732,0.005,0.0226,0.0246,1368,0.2736
5400,0.334,0.63,0.036,71.08445450412599,0.10351315324459419,93.0,3996.8,3903.8,1.4078323851851884,1066,1179,2501,29,119,106,5000,0.2132,0.2358,0.5002,0.0058,0.0238,0.0212,1298,0.2596
5500,0.2616,0.6004,0.138,65.16798556197848,0.12677000270274102,336.0,3136.0,2800.0,1.4064386909090938,856,872,2427,32,278,535,5000,0.1712,0.1744,0.4854,0.0064,0.0556,0.107,1150,0.23
5600,0.2768,0.6256,0.0976,66.18788203203918,0.1257386442074453,233.0,3346.4,3113.4,1.404591028571429,881,982,2491,24,292,330,5000,0.1762,0.1964,0.4982,0.0048,0.0584,0.066,1274,0.2548
5700,0.3068,0.6492,0.044,70.62874654483721,0.0983900518589013,114.0,3777.5999999999995,3663.5999999999995,1.4033397473684202,977,1091,2630,23,141,138,5000,0.1954,0.2182,0.526,0.0046,0.0282,0.0276,1232,0.2464
5800,0.3604,0.544,0.0956,71.34641344145741,0.09427964437859197,240.0,4204.0,3964.0,1.4023044275862058,1232,1103,2069,37,199,360,5000,0.2464,0.2206,0.4138,0.0074,0.0398,0.072,1302,0.2604
5900,0.3036,0.5976,0.0988,66.77083028498099,0.11845814513805876,263.0,3492.4000000000005,3229.4000000000005,1.4034546711864395,999,991,2407,47,171,385,5000,0.1998,0.1982,0.4814,0.0094,0.0342,0.077,1162,0.2324
6000,0.2856,0.6852,0.0292,69.2242001112397,0.10967364726125017,59.0,3505.6,3446.6,1.4031543866666671,886,1077,2825,7,125,80,5000,0.1772,0.2154,0.565,0.0014,0.025,0.016,1202,0.2404
6100,0.2704,0.7184,0.0112,68.37424416751641,0.11562082701887419,21.0,3320.3999999999996,3299.3999999999996,1.40418902295082,870,961,3090,3,43,33,5000,0.174,0.1922,0.618,0.0006,0.0086,0.0066,1004,0.2008
6200,0.2896,0.5944,0.116,67.73080848790617,0.11794497170262112,267.0,3509.6,3242.6,1.4065681419354852,899,1077,2323,21,221,459,5000,0.1798,0.2154,0.4646,0.0042,0.0442,0.0918,1298,0.2596
6300,0.3312,0.666,0.0028,73.42851311297169,0.08477320692641918,7.0,4188.799999999999,4181.799999999999,1.40946662857143,1079,1153,2746,1,15,6,5000,0.2158,0.2306,0.5492,0.0002,0.003,0.0012,1168,0.2336
6400,0.3296,0.6252,0.0452,68.60184816726158,0.11632802040696842,102.0,4077.5999999999995,3975.5999999999995,1.4060664125000013,1075,1141,2471,5,169,139,5000,0.215,0.2282,0.4942,0.001,0.0338,0.0278,1310,0.262
6500,0.3996,0.54,0.0604,73.62071719344064,0.07637748628880103,169.0,4673.6,4504.6,1.4059730953846152,1365,1228,2023,38,126,220,5000,0.273,0.2456,0.4046,0.0076,0.0252,0.044,1354,0.2708
6600,0.264,0.73,0.006,61.60189756674153,0.15580231309649684,19.0,3211.6,3192.6,1.4079368606060603,826,973,3149,15,29,8,5000,0.1652,0.1946,0.6298,0.003,0.0058,0.0016,1002,0.2004
6700,0.372,0.55,0.078,67.9027052540699,0.13207896666776303,223.0,4317.6,4094.6000000000004,1.4055359164179098,1186,1261,2027,87,185,254,5000,0.2372,0.2522,0.4054,0.0174,0.037,0.0508,1446,0.2892
6800,0.348,0.5468,0.1052,68.05332476697572,0.11632732174603029,263.0,4148.799999999999,3885.7999999999993,1.4047605764705886,1146,1152,2014,36,288,364,5000,0.2292,0.2304,0.4028,0.0072,0.0576,0.0728,1440,0.288
6900,0.402,0.554,0.044,72.23713774703282,0.09464529334324615,111.0,4674.0,4563.0,1.406608324637681,1371,1242,2076,36,146,129,5000,0.2742,0.2484,0.4152,0.0072,0.0292,0.0258,1388,0.2776
7000,0.3112,0.564,0.1248,68.24953225220818,0.10240382812959647,312.0,3675.6,3363.6,1.4061051085714271,1013,1033,2181,53,245,475,5000,0.2026,0.2066,0.4362,0.0106,0.049,0.095,1278,0.2556
7100,0.3144,0.6204,0.0652,71.63457823187312,0.08133662715870826,165.0,3850.4,3685.4,1.4061521915492938,979,1168,2437,18,162,236,5000,0.1958,0.2336,0.4874,0.0036,0.0324,0.0472,1330,0.266
7200,0.2916,0.6496,0.0588,68.81680459499879,0.11000866227790766,137.0,3437.6,3300.6,1.405796411111109,947,1012,2680,10,124,227,5000,0.1894,0.2024,0.536,0.002,0.0248,0.0454,1136,0.2272
7300,0.358,0.594,0.048,72.14787454080056,0.09027258503493682,146.0,4321.599999999999,4175.599999999999,1.4061992657534217,1157,1233,2302,33,103,172,5000,0.2314,0.2466,0.4604,0.0066,0.0206,0.0344,1336,0.2672
7400,0.2764,0.6288,0.0948,68.64991092528335,0.0991449938835882,218.0,3180.8,2962.8,1.4061259243243216,926,895,2593,17,207,362,5000,0.1852,0.179,0.5186,0.0034,0.0414,0.0724,1102,0.2204
7500,0.2976,0.6216,0.0808,68.58656392995488,0.0925245572721851,175.0,3432.4,3257.4,1.4073177813333297,1018,933,2559,7,165,318,5000,0.2036,0.1866,0.5118,0.0014,0.033,0.0636,1098,0.2196
7600,0.3308,0.5208,0.1484,68.90108925767055,0.10261676277412322,384.0,3651.2,3267.2,1.4070540526315762,1143,976,1989,46,254,592,5000,0.2286,0.1952,0.3978,0.0092,0.0508,0.1184,1230,0.246
7700,0.3344,0.5392,0.1264,72.05558024714313,0.08337462398104115,314.0,4038.8,3724.8,1.407079023376621,1115,1074,2029,40,260,482,5000,0.223,0.2148,0.4058,0.008,0.052,0.0964,1334,0.2668
7800,0.2628,0.624,0.1132,70.50365900122355,0.08044315494350261,261.0,3121.2,2860.2,1.4073857743589713,840,909,2545,39,241,426,5000,0.168,0.1818,0.509,0.0078,0.0482,0.0852,1150,0.23
7900,0.2712,0.7168,0.012,71.08665493343892,0.08399515060049789,31.0,3295.2,3264.2,1.4080780658227812,803,1105,3003,1,57,31,5000,0.1606,0.221,0.6006,0.0002,0.0114,0.0062,1162,0.2324
8000,0.3188,0.6612,0.02,69.7306608943166,0.11658943302328907,38.0,4038.0,4000.0,1.4101152799999972,973,1240,2658,2,56,71,5000,0.1946,0.248,0.5316,0.0004,0.0112,0.0142,1296,0.2592
8100,0.3948,0.5876,0.0176,71.52833114528467,0.1100380587559876,59.0,4696.0,4637.0,1.4116632888888863,1322,1271,2274,33,57,43,5000,0.2644,0.2542,0.4548,0.0066,0.0114,0.0086,1328,0.2656
8200,0.2852,0.6592,0.0556,68.41717281886048,0.1185354189019551,133.0,3637.6000000000004,3504.6000000000004,1.4095373951219474,905,1031,2698,11,165,190,5000,0.181,0.2062,0.5396,0.0022,0.033,0.038,1196,0.2392
8300,0.424,0.4864,0.0896,72.96571365408639,0.09247394447735396,244.0,4907.6,4663.6,1.4082597879518033,1449,1284,1705,58,170,334,5000,0.2898,0.2568,0.341,0.0116,0.034,0.0668,1454,0.2908
8400,0.3976,0.5256,0.0768,71.8600002041391,0.10439912437360357,212.0,4757.6,4545.6,1.409794961904759,1371,1197,1952,37,155,288,5000,0.2742,0.2394,0.3904,0.0074,0.031,0.0576,1352,0.2704
8500,0.36,0.6116,0.0284,71.07369202995962,0.10103684000768268,75.0,4111.6,4036.6000000000004,1.4117204235294085,1216,1159,2442,9,73,101,5000,0.2432,0.2318,0.4884,0.0018,0.0146,0.0202,1232,0.2464
8600,0.3372,0.5236,0.1392,66.92630585375571,0.12011129694881027,350.0,3881.2,3531.2,1.411350948837206,1167,988,1967,50,314,514,5000,0.2334,0.1976,0.3934,0.01,0.0628,0.1028,1302,0.2604
8700,0.312,0.6596,0.0284,68.48749719318191,0.12437151650442911,86.0,4073.6,3987.6,1.4124569195402266,978,1138,2684,26,90,84,5000,0.1956,0.2276,0.5368,0.0052,0.018,0.0168,1228,0.2456
8800,0.2592,0.5036,0.2372,67.13751058592878,0.11043979248821048,593.0,3012.8,2419.8,1.4109743999999966,801,934,1908,56,286,1015,5000,0.1602,0.1868,0.3816,0.0112,0.0572,0.203,1220,0.244
8900,0.3304,0.5072,0.1624,70.97086801924215,0.09537058987007976,412.0,3819.6000000000004,3407.6000000000004,1.4101867955056144,1153,961,1883,37,345,621,5000,0.2306,0.1922,0.3766,0.0074,0.069,0.1242,1306,0.2612
9000,0.2632,0.6316,0.1052,69.02809572789648,0.10122014343812236,243.0,3348.8,3105.8,1.4112527377777748,797,1014,2552,24,198,415,5000,0.1594,0.2028,0.5104,0.0048,0.0396,0.083,1212,0.2424
9100,0.3092,0.6064,0.0844,71.87142230354159,0.09041284910975393,203.0,3632.0,3429.0,1.4112478329670304,996,1089,2405,11,165,334,5000,0.1992,0.2178,0.481,0.0022,0.033,0.0668,1254,0.2508
9200,0.3728,0.5876,0.0396,71.6014704694641,0.09924006635091907,104.0,4742.799999999999,4638.799999999999,1.4120360260869527,1204,1297,2248,23,83,145,5000,0.2408,0.2594,0.4496,0.0046,0.0166,0.029,1380,0.276
9300,0.3068,0.5716,0.1216,67.35136989015145,0.11488647960280042,315.0,3524.0000000000005,3209.0000000000005,1.4112012817204265,1007,1020,2231,34,234,474,5000,0.2014,0.204,0.4462,0.0068,0.0468,0.0948,1254,0.2508
9400,0.2432,0.6456,0.1112,64.27116111672484,0.14340672902516463,282.0,2900.0,2618.0,1.4113411914893572,727,943,2618,35,277,400,5000,0.1454,0.1886,0.5236,0.007,0.0554,0.08,1220,0.244
9500,0.3376,0.5288,0.1336,70.57933913285063,0.09518077495459988,336.0,3975.6,3639.6,1.4114581642105213,1157,1007,2008,55,265,508,5000,0.2314,0.2014,0.4016,0.011,0.053,0.1016,1272,0.2544
9600,0.322,0.6132,0.0648,69.92175435593897,0.09747345627297924,175.0,3879.2,3704.2,1.412410341666664,1036,1123,2440,25,129,247,5000,0.2072,0.2246,0.488,0.005,0.0258,0.0494,1252,0.2504
9700,0.3492,0.5156,0.1352,68.58952129481784,0.1077744130864778,343.0,3864.0,3521.0,1.413019463917523,1201,1049,1969,41,169,571,5000,0.2402,0.2098,0.3938,0.0082,0.0338,0.1142,1218,0.2436
9800,0.3476,0.516,0.1364,70.85786461943118,0.09657112061820901,344.0,4074.4,3730.4,1.412587632653058,1150,1125,1876,51,283,515,5000,0.23,0.225,0.3752,0.0102,0.0566,0.103,1408,0.2816
9900,0.3152,0.6388,0.046,70.26872107481162,0.10199280826608254,109.0,4062.0,3953.0,1.413139426262623,975,1187,2528,15,145,150,5000,0.195,0.2374,0.5056,0.003,0.029,0.03,1332,0.2664
10000,0.296,0.5656,0.1384,67.2747323987904,0.10663013537549061,343.0,3339.6000000000004,2996.6000000000004,1.4127779839999979,992,931,2234,45,257,541,5000,0.1984,0.1862,0.4468,0.009,0.0514,0.1082,1188,0.2376
10100,0.3152,0.6844,0.0004,69.44911931566007,0.11087020025112639,1.0,3937.6,3936.6,1.4138282217821765,959,1233,2804,1,3,0,5000,0.1918,0.2466,0.5608,0.0002,0.0006,0.0,1236,0.2472
10200,0.3776,0.5176,0.1048,66.83810737539807,0.14170286389806722,288.0,4305.599999999999,4017.5999999999995,1.4139614980392126,1272,1165,1889,67,233,374,5000,0.2544,0.233,0.3778,0.0134,0.0466,0.0748,1398,0.2796
10300,0.2572,0.6456,0.0972,69.47782590440133,0.09764527121064183,220.0,3276.8,3056.8,1.4148022834951415,799,956,2637,18,226,364,5000,0.1598,0.1912,0.5274,0.0036,0.0452,0.0728,1182,0.2364
10400,0.2212,0.5516,0.2272,67.92160800939294,0.09645556797596447,568.0,2605.2,2037.1999999999998,1.4139836923076883,679,783,2227,71,279,961,5000,0.1358,0.1566,0.4454,0.0142,0.0558,0.1922,1062,0.2124
10500,0.4136,0.5012,0.0852,73.51772282056166,0.08862833163730116,231.0,4861.200000000001,4630.200000000001,1.4131994133333277,1491,1127,1854,27,177,324,5000,0.2982,0.2254,0.3708,0.0054,0.0354,0.0648,1304,0.2608
10600,0.3448,0.5184,0.1368,70.9927883609186,0.08367528586175091,353.0,3945.2,3592.2,1.4147928226415032,1179,1037,1954,53,239,538,5000,0.2358,0.2074,0.3908,0.0106,0.0478,0.1076,1276,0.2552
10700,0.2604,0.5508,0.1888,69.95531813638878,0.09103113549244338,450.0,3241.6,2791.6,1.4147917831775638,805,969,2114,25,311,776,5000,0.161,0.1938,0.4228,0.005,0.0622,0.1552,1280,0.256
10800,0.3564,0.6244,0.0192,73.48312441989611,0.07966583618395899,57.0,4423.2,4366.2,1.4150910740740672,1126,1294,2439,18,72,51,5000,0.2252,0.2588,0.4878,0.0036,0.0144,0.0102,1366,0.2732
10900,0.2908,0.6288,0.0804,68.26656808239997,0.11250902885316841,199.0,3384.0,3185.0,1.415474818348616,956,972,2550,24,216,282,5000,0.1912,0.1944,0.51,0.0048,0.0432,0.0564,1188,0.2376
11000,0.3216,0.5568,0.1216,68.8524912963172,0.10006719723923245,311.0,3901.5999999999995,3590.5999999999995,1.4156680945454472,1044,1070,2141,58,216,471,5000,0.2088,0.214,0.4282,0.0116,0.0432,0.0942,1286,0.2572
11100,0.2408,0.6072,0.152,70.12240079512063,0.090086487226975,374.0,3136.0,2762.0,1.4140628036035974,724,948,2450,12,224,642,5000,0.1448,0.1896,0.49,0.0024,0.0448,0.1284,1172,0.2344
11200,0.2516,0.6392,0.1092,67.96572750405964,0.10649955208869773,264.0,2899.2,2635.2,1.4134939999999934,849,781,2696,37,219,418,5000,0.1698,0.1562,0.5392,0.0074,0.0438,0.0836,1000,0.2
11300,0.2316,0.5772,0.1912,65.16953374611211,0.11793381292139865,470.0,2667.6,2197.6,1.413921507964595,731,810,2331,44,300,784,5000,0.1462,0.162,0.4662,0.0088,0.06,0.1568,1110,0.222
11400,0.3436,0.5752,0.0812,72.37273207427457,0.08618781817702909,202.0,4280.4,4078.3999999999996,1.4150792561403447,1105,1206,2175,20,196,298,5000,0.221,0.2412,0.435,0.004,0.0392,0.0596,1402,0.2804
11500,0.3244,0.5256,0.15,69.76165850424043,0.09450737723842886,397.0,3728.4,3331.4,1.4135072834782543,1090,977,1995,87,289,562,5000,0.218,0.1954,0.399,0.0174,0.0578,0.1124,1266,0.2532
11600,0.282,0.6356,0.0824,71.25125744078758,0.08732854183762899,199.0,3575.2,3376.2,1.4132758068965454,847,1106,2515,20,220,292,5000,0.1694,0.2212,0.503,0.004,0.044,0.0584,1326,0.2652
11700,0.3532,0.6112,0.0356,74.31236618462901,0.07537815871035793,94.0,4316.799999999999,4222.799999999999,1.411872136752131,1202,1111,2430,17,141,99,5000,0.2404,0.2222,0.486,0.0034,0.0282,0.0198,1252,0.2504
11800,0.2756,0.6096,0.1148,69.15342268272067,0.10606567203251878,277.0,3552.8,3275.8,1.411676345762706,824,1073,2389,35,245,434,5000,0.1648,0.2146,0.4778,0.007,0.049,0.0868,1318,0.2636
11900,0.3708,0.58,0.0492,71.43778564591193,0.09305219790274781,126.0,4234.4,4108.4,1.4120054184873887,1273,1110,2262,52,166,137,5000,0.2546,0.222,0.4524,0.0104,0.0332,0.0274,1276,0.2552
12000,0.292,0.5916,0.1164,71.9628904061535,0.08130966834074183,287.0,3742.4,3455.4,1.412746606666659,899,1104,2299,18,214,466,5000,0.1798,0.2208,0.4598,0.0036,0.0428,0.0932,1318,0.2636
12100,0.3424,0.6524,0.0052,67.75979510438253,0.12931814115752935,17.0,3914.0,3897.0,1.4135008528925546,1127,1170,2663,0,28,12,5000,0.2254,0.234,0.5326,0.0,0.0056,0.0024,1198,0.2396
