t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
5603,0.2944,0.6068,0.0988,66.1586155795464,0.1882,0.206,0.4738,0.0064,0.06,0.0656,1062,1330,332,0.2124,0.266,0.0664
5604,0.286,0.6152,0.0988,66.19199497821447,0.1806,0.2026,0.4816,0.0082,0.0646,0.0624,1054,1336,364,0.2108,0.2672,0.0728
5605,0.288,0.6068,0.1052,66.18645903640972,0.184,0.2016,0.4728,0.0064,0.0664,0.0688,1040,1340,364,0.208,0.268,0.0728
5606,0.288,0.5984,0.1136,66.19929027816032,0.1876,0.1944,0.4678,0.0064,0.0668,0.077,1004,1306,366,0.2008,0.2612,0.0732
5607,0.2788,0.6,0.1212,66.21413135529521,0.182,0.1876,0.4738,0.006,0.0648,0.0858,968,1262,354,0.1936,0.2524,0.0708
5608,0.278,0.5916,0.1304,66.19744161829513,0.1788,0.1912,0.4606,0.0072,0.0708,0.0914,992,1310,390,0.1984,0.262,0.078
5609,0.2736,0.5904,0.136,66.19219460945227,0.1746,0.191,0.4574,0.007,0.075,0.095,990,1330,410,0.198,0.266,0.082
5610,0.276,0.5768,0.1472,66.17938696224516,0.1746,0.1972,0.4406,0.0056,0.0752,0.1068,1014,1362,404,0.2028,0.2724,0.0808
5611,0.2592,0.5868,0.154,66.1975212200426,0.1636,0.1856,0.4528,0.0056,0.0824,0.11,956,1340,440,0.1912,0.268,0.088
5612,0.2524,0.5848,0.1628,66.14488645307352,0.1598,0.1818,0.4508,0.0034,0.0862,0.118,926,1340,448,0.1852,0.268,0.0896
5613,0.2496,0.5684,0.182,66.07813761408678,0.1566,0.182,0.435,0.004,0.0848,0.1376,930,1334,444,0.186,0.2668,0.0888
5614,0.25,0.5508,0.1992,66.0231126208207,0.1564,0.1824,0.4144,0.0048,0.0904,0.1516,936,1364,476,0.1872,0.2728,0.0952
5615,0.2468,0.5452,0.208,65.98835598679608,0.157,0.1734,0.413,0.0062,0.091,0.1594,898,1322,486,0.1796,0.2644,0.0972
5616,0.2548,0.5264,0.2188,65.94269293337913,0.1642,0.1734,0.3942,0.0078,0.091,0.1694,906,1322,494,0.1812,0.2644,0.0988
5617,0.252,0.5256,0.2224,65.9401507201465,0.16,0.1736,0.394,0.0104,0.0896,0.1724,920,1316,500,0.184,0.2632,0.1
5618,0.2572,0.5136,0.2292,65.92989620124062,0.1662,0.1674,0.388,0.0146,0.0838,0.18,910,1256,492,0.182,0.2512,0.0984
5619,0.2752,0.4968,0.228,65.93639857403609,0.179,0.1766,0.3678,0.0158,0.0814,0.1794,962,1290,486,0.1924,0.258,0.0972
5620,0.2644,0.5152,0.2204,66.02250004740512,0.1746,0.1628,0.3918,0.0168,0.084,0.17,898,1234,504,0.1796,0.2468,0.1008
5621,0.2736,0.5008,0.2256,66.0418073690589,0.1818,0.166,0.3754,0.0176,0.0848,0.1744,918,1254,512,0.1836,0.2508,0.1024
5622,0.2748,0.5012,0.224,66.10636388205089,0.182,0.168,0.3768,0.0176,0.0808,0.1748,928,1244,492,0.1856,0.2488,0.0984
5623,0.2808,0.5008,0.2184,66.17627660155908,0.1846,0.1786,0.3728,0.0138,0.0774,0.1728,962,1280,456,0.1924,0.256,0.0912
5624,0.2892,0.4868,0.224,66.28200730587292,0.191,0.1818,0.3596,0.0146,0.0726,0.1804,982,1272,436,0.1964,0.2544,0.0872
5625,0.2952,0.4804,0.2244,66.42409894100079,0.1894,0.1948,0.3444,0.0168,0.0772,0.1774,1058,1360,470,0.2116,0.272,0.094
5626,0.2948,0.488,0.2172,66.59361848166793,0.1856,0.2014,0.3486,0.017,0.0774,0.17,1092,1394,472,0.2184,0.2788,0.0944
5627,0.2936,0.4936,0.2128,66.7581122510949,0.1862,0.1968,0.3586,0.018,0.0732,0.1672,1074,1350,456,0.2148,0.27,0.0912
5628,0.3024,0.4936,0.204,66.90344132557735,0.1974,0.194,0.3598,0.016,0.0736,0.1592,1050,1338,448,0.21,0.2676,0.0896
5629,0.3136,0.4896,0.1968,67.07108629890455,0.2062,0.2006,0.3526,0.0142,0.0734,0.153,1074,1370,438,0.2148,0.274,0.0876
5630,0.3144,0.4932,0.1924,67.27997369446797,0.2056,0.203,0.352,0.0146,0.0794,0.1454,1088,1412,470,0.2176,0.2824,0.094
5631,0.3176,0.4852,0.1972,67.48199662603334,0.207,0.2066,0.3426,0.0146,0.0786,0.1506,1106,1426,466,0.2212,0.2852,0.0932
5632,0.322,0.4784,0.1996,67.69824332716512,0.2076,0.214,0.3326,0.0148,0.0776,0.1534,1144,1458,462,0.2288,0.2916,0.0924
5633,0.3156,0.4836,0.2008,67.93361313147487,0.2066,0.2034,0.3452,0.0146,0.0734,0.1568,1090,1384,440,0.218,0.2768,0.088
5634,0.3168,0.4812,0.202,68.12521389804101,0.2124,0.1948,0.346,0.014,0.0756,0.1572,1044,1352,448,0.2088,0.2704,0.0896
5635,0.3232,0.4796,0.1972,68.30537575102551,0.2214,0.1916,0.3494,0.012,0.0688,0.1568,1018,1302,404,0.2036,0.2604,0.0808
5636,0.3324,0.4744,0.1932,68.49674161256432,0.2324,0.1866,0.3484,0.0134,0.0654,0.1538,1000,1260,394,0.2,0.252,0.0788
5637,0.3448,0.4724,0.1828,68.6999230183538,0.2402,0.1984,0.3434,0.0108,0.0596,0.1476,1046,1290,352,0.2092,0.258,0.0704
5638,0.3464,0.4708,0.1828,68.94415341291936,0.2456,0.1916,0.3474,0.01,0.0552,0.1502,1008,1234,326,0.2016,0.2468,0.0652
5639,0.3544,0.462,0.1836,69.17118835410413,0.2494,0.2008,0.3342,0.0092,0.0548,0.1516,1050,1278,320,0.21,0.2556,0.064
5640,0.34,0.4784,0.1816,69.42499030890957,0.2312,0.211,0.348,0.0066,0.0498,0.1534,1088,1304,282,0.2176,0.2608,0.0564
5641,0.3416,0.476,0.1824,69.62251187932256,0.23,0.2146,0.346,0.0086,0.0454,0.1554,1116,1300,270,0.2232,0.26,0.054
5642,0.3308,0.4972,0.172,69.81564066057773,0.2156,0.2216,0.363,0.0088,0.0468,0.1442,1152,1342,278,0.2304,0.2684,0.0556
5643,0.3272,0.5052,0.1676,69.95771205473282,0.2138,0.2188,0.3724,0.008,0.0468,0.1402,1134,1328,274,0.2268,0.2656,0.0548
5644,0.324,0.5148,0.1612,70.07639839388384,0.2072,0.2244,0.3804,0.0092,0.0444,0.1344,1168,1344,268,0.2336,0.2688,0.0536
5645,0.3084,0.5396,0.152,70.17952205065521,0.1912,0.225,0.4058,0.0094,0.0426,0.126,1172,1338,260,0.2344,0.2676,0.052
5646,0.308,0.5472,0.1448,70.21501941629593,0.1902,0.2272,0.412,0.0084,0.0432,0.119,1178,1352,258,0.2356,0.2704,0.0516
5647,0.31,0.5556,0.1344,70.24947933779599,0.1918,0.228,0.4196,0.0084,0.044,0.1082,1182,1360,262,0.2364,0.272,0.0524
5648,0.2968,0.5772,0.126,70.28509961210258,0.1752,0.2338,0.4378,0.0094,0.045,0.0988,1216,1394,272,0.2432,0.2788,0.0544
5649,0.2848,0.5896,0.1256,70.27096426354234,0.1702,0.2202,0.454,0.009,0.051,0.0956,1146,1356,300,0.2292,0.2712,0.06
5650,0.2812,0.5964,0.1224,70.20287861757888,0.1672,0.2206,0.4604,0.0074,0.0514,0.093,1140,1360,294,0.228,0.272,0.0588
5651,0.2844,0.5924,0.1232,70.13079758077687,0.1738,0.2118,0.4612,0.0094,0.0506,0.0932,1106,1312,300,0.2212,0.2624,0.06
5652,0.2828,0.602,0.1152,70.06809171823112,0.1734,0.21,0.4724,0.0088,0.0492,0.0862,1094,1296,290,0.2188,0.2592,0.058
5653,0.2884,0.6016,0.11,69.99972706988657,0.18,0.2084,0.473,0.0084,0.0488,0.0814,1084,1286,286,0.2168,0.2572,0.0572
5654,0.2912,0.6084,0.1004,69.9546301127838,0.1832,0.2064,0.4818,0.0096,0.0468,0.0722,1080,1266,282,0.216,0.2532,0.0564
5655,0.2904,0.618,0.0916,69.91370398785412,0.1872,0.1976,0.4978,0.0088,0.0428,0.0658,1032,1202,258,0.2064,0.2404,0.0516
5656,0.2984,0.6188,0.0828,69.85888469238556,0.1938,0.2018,0.4976,0.0074,0.0406,0.0588,1046,1212,240,0.2092,0.2424,0.048
5657,0.3136,0.6116,0.0748,69.83702770295352,0.2052,0.209,0.488,0.0078,0.0382,0.0518,1084,1236,230,0.2168,0.2472,0.046
5658,0.3136,0.6216,0.0648,69.87262855178194,0.207,0.205,0.5004,0.0082,0.0374,0.042,1066,1212,228,0.2132,0.2424,0.0456
5659,0.314,0.6224,0.0636,69.89041886430427,0.2086,0.202,0.5036,0.0088,0.0356,0.0414,1054,1188,222,0.2108,0.2376,0.0444
5660,0.318,0.622,0.06,69.90145595691367,0.2094,0.2096,0.499,0.0076,0.0364,0.038,1086,1230,220,0.2172,0.246,0.044
5661,0.314,0.6256,0.0604,69.92922096251127,0.2056,0.2084,0.5016,0.0084,0.0396,0.0364,1084,1240,240,0.2168,0.248,0.048
5662,0.3176,0.622,0.0604,69.93250255928668,0.2024,0.223,0.492,0.0074,0.037,0.0382,1152,1300,222,0.2304,0.26,0.0444
5663,0.3064,0.6368,0.0568,69.96270630506292,0.1982,0.2106,0.5146,0.0058,0.0338,0.037,1082,1222,198,0.2164,0.2444,0.0396
5664,0.3036,0.6384,0.058,69.93106250667809,0.196,0.2098,0.5184,0.0054,0.0302,0.0402,1076,1200,178,0.2152,0.24,0.0356
5665,0.3036,0.6372,0.0592,69.88861437471513,0.1956,0.212,0.518,0.004,0.0264,0.044,1080,1192,152,0.216,0.2384,0.0304
5666,0.3088,0.632,0.0592,69.85144641694636,0.2008,0.2108,0.512,0.0052,0.0292,0.042,1080,1200,172,0.216,0.24,0.0344
5667,0.3104,0.6348,0.0548,69.82743472913707,0.1974,0.2226,0.51,0.0034,0.027,0.0396,1130,1248,152,0.226,0.2496,0.0304
5668,0.3064,0.6416,0.052,69.81973457542922,0.198,0.2146,0.5212,0.0022,0.0262,0.0378,1084,1204,142,0.2168,0.2408,0.0284
5669,0.3072,0.6424,0.0504,69.78474960535391,0.196,0.2198,0.5182,0.0026,0.0286,0.0348,1112,1242,156,0.2224,0.2484,0.0312
5670,0.3056,0.6448,0.0496,69.75514336666619,0.1898,0.2292,0.5152,0.0024,0.03,0.0334,1158,1296,162,0.2316,0.2592,0.0324
5671,0.3044,0.6424,0.0532,69.72681964990974,0.1862,0.2342,0.5094,0.0022,0.0318,0.0362,1182,1330,170,0.2364,0.266,0.034
5672,0.2876,0.656,0.0564,69.70230755748514,0.1766,0.219,0.5312,0.003,0.0306,0.0396,1110,1248,168,0.222,0.2496,0.0336
5673,0.286,0.6516,0.0624,69.59784062163176,0.1768,0.2162,0.5252,0.0022,0.0366,0.043,1092,1264,194,0.2184,0.2528,0.0388
5674,0.2904,0.6368,0.0728,69.494052768212,0.1818,0.2158,0.5098,0.0014,0.0382,0.053,1086,1270,198,0.2172,0.254,0.0396
5675,0.2988,0.6244,0.0768,69.42268676130816,0.1864,0.2224,0.493,0.0024,0.0404,0.0554,1124,1314,214,0.2248,0.2628,0.0428
5676,0.3004,0.6216,0.078,69.39639102326429,0.1922,0.2134,0.494,0.003,0.0418,0.0556,1082,1276,224,0.2164,0.2552,0.0448
5677,0.312,0.6024,0.0856,69.3650058246042,0.1994,0.2212,0.4704,0.004,0.0428,0.0622,1126,1320,234,0.2252,0.264,0.0468
5678,0.3128,0.6036,0.0836,69.38860885625542,0.2,0.2228,0.4706,0.0028,0.0432,0.0606,1128,1330,230,0.2256,0.266,0.046
5679,0.3144,0.6028,0.0828,69.41234311608258,0.1988,0.2262,0.47,0.005,0.0394,0.0606,1156,1328,222,0.2312,0.2656,0.0444
5680,0.3096,0.6068,0.0836,69.43600187522108,0.1966,0.2218,0.4772,0.0042,0.0374,0.0628,1130,1296,208,0.226,0.2592,0.0416
5681,0.3036,0.6112,0.0852,69.43628247208898,0.1892,0.2238,0.48,0.005,0.0386,0.0634,1144,1312,218,0.2288,0.2624,0.0436
5682,0.2968,0.6164,0.0868,69.41465790732576,0.1908,0.206,0.4952,0.006,0.0364,0.0656,1060,1212,212,0.212,0.2424,0.0424
5683,0.3188,0.5944,0.0868,69.345317601725,0.2128,0.2058,0.4732,0.0062,0.0366,0.0654,1060,1212,214,0.212,0.2424,0.0428
5684,0.326,0.5848,0.0892,69.35765568055614,0.2156,0.2134,0.4592,0.0074,0.0378,0.0666,1104,1256,226,0.2208,0.2512,0.0452
5685,0.3304,0.5816,0.088,69.40175383765929,0.2198,0.2118,0.4568,0.0094,0.0378,0.0644,1106,1248,236,0.2212,0.2496,0.0472
5686,0.3448,0.5672,0.088,69.4501334450377,0.231,0.2166,0.4394,0.011,0.039,0.063,1138,1278,250,0.2276,0.2556,0.05
5687,0.3596,0.5576,0.0828,69.54969953285992,0.2422,0.2244,0.4254,0.0104,0.04,0.0576,1174,1322,252,0.2348,0.2644,0.0504
5688,0.3612,0.5632,0.0756,69.70240398942616,0.2458,0.22,0.4334,0.0108,0.0396,0.0504,1154,1298,252,0.2308,0.2596,0.0504
5689,0.3696,0.5524,0.078,69.8413438763763,0.248,0.2338,0.4174,0.0094,0.0362,0.0552,1216,1350,228,0.2432,0.27,0.0456
5690,0.3668,0.5544,0.0788,70.02649822866076,0.245,0.233,0.4212,0.0106,0.0334,0.0568,1218,1332,220,0.2436,0.2664,0.044
5691,0.3712,0.5548,0.074,70.18993934071835,0.2456,0.2442,0.4162,0.007,0.033,0.054,1256,1386,200,0.2512,0.2772,0.04
5692,0.36,0.5676,0.0724,70.37764123840175,0.2356,0.2434,0.4284,0.0054,0.035,0.0522,1244,1392,202,0.2488,0.2784,0.0404
5693,0.36,0.5728,0.0672,70.51530369232131,0.2372,0.2418,0.434,0.0038,0.0358,0.0474,1228,1388,198,0.2456,0.2776,0.0396
5694,0.35,0.5868,0.0632,70.64324275253516,0.23,0.2368,0.45,0.0032,0.0368,0.0432,1200,1368,200,0.24,0.2736,0.04
5695,0.348,0.5908,0.0612,70.71884710447603,0.2258,0.2408,0.4538,0.0036,0.0332,0.0428,1222,1370,184,0.2444,0.274,0.0368
5696,0.3384,0.6064,0.0552,70.78501523294948,0.2148,0.2446,0.4672,0.0026,0.0338,0.037,1236,1392,182,0.2472,0.2784,0.0364
5697,0.3264,0.6228,0.0508,70.81554284767915,0.2038,0.2424,0.4856,0.0028,0.032,0.0334,1226,1372,174,0.2452,0.2744,0.0348
5698,0.3104,0.6408,0.0488,70.7960899234626,0.1912,0.2354,0.5074,0.003,0.0314,0.0316,1192,1334,172,0.2384,0.2668,0.0344
5699,0.312,0.6424,0.0456,70.71228908424489,0.1968,0.2262,0.5148,0.0042,0.029,0.029,1152,1276,166,0.2304,0.2552,0.0332
5700,0.3068,0.6492,0.044,70.62874654483721,0.1954,0.2182,0.526,0.0046,0.0282,0.0276,1114,1232,164,0.2228,0.2464,0.0328
5701,0.31,0.648,0.042,70.52161378764936,0.1958,0.2248,0.522,0.0036,0.0272,0.0266,1142,1260,154,0.2284,0.252,0.0308
5702,0.32,0.6428,0.0372,70.44058863744775,0.203,0.2302,0.5146,0.0038,0.0262,0.0222,1170,1282,150,0.234,0.2564,0.03
5703,0.3176,0.646,0.0364,70.40171622152668,0.2014,0.2286,0.5194,0.0038,0.0246,0.0222,1162,1266,142,0.2324,0.2532,0.0284
5704,0.3156,0.65,0.0344,70.3515420247317,0.2014,0.2248,0.5256,0.0036,0.024,0.0206,1142,1244,138,0.2284,0.2488,0.0276
5705,0.3188,0.6488,0.0324,70.28920772505514,0.1984,0.237,0.5188,0.0038,0.023,0.019,1204,1300,134,0.2408,0.26,0.0268
5706,0.3012,0.6688,0.03,70.2525706891824,0.178,0.2432,0.5354,0.0032,0.0236,0.0166,1232,1334,134,0.2464,0.2668,0.0268
5707,0.2864,0.6844,0.0292,70.15478190584501,0.1698,0.2304,0.5572,0.0028,0.024,0.0158,1166,1272,134,0.2332,0.2544,0.0268
5708,0.2868,0.6828,0.0304,69.99429453746777,0.172,0.2258,0.5586,0.0038,0.0226,0.0172,1148,1242,132,0.2296,0.2484,0.0264
5709,0.2876,0.6828,0.0296,69.83992762723142,0.1732,0.225,0.559,0.0038,0.0226,0.0164,1144,1238,132,0.2288,0.2476,0.0264
5710,0.2792,0.694,0.0268,69.69778452481141,0.1682,0.2198,0.5738,0.0022,0.0206,0.0154,1110,1202,114,0.222,0.2404,0.0228
5711,0.2676,0.702,0.0304,69.5282908048773,0.1544,0.2236,0.5776,0.0028,0.0252,0.0164,1132,1244,140,0.2264,0.2488,0.028
5712,0.2628,0.7032,0.034,69.33116342967278,0.154,0.215,0.5832,0.0026,0.025,0.0202,1088,1200,138,0.2176,0.24,0.0276
5713,0.2696,0.6992,0.0312,69.12055605102876,0.16,0.2168,0.5786,0.0024,0.0244,0.0178,1096,1206,134,0.2192,0.2412,0.0268
5714,0.276,0.6924,0.0316,68.94606521386146,0.1676,0.2142,0.5726,0.0026,0.0254,0.0176,1084,1198,140,0.2168,0.2396,0.028
5715,0.2664,0.7,0.0336,68.80049842188771,0.1656,0.1986,0.5872,0.003,0.027,0.0186,1008,1128,150,0.2016,0.2256,0.03
5716,0.2656,0.6992,0.0352,68.6088099417734,0.1688,0.1894,0.59,0.0042,0.029,0.0186,968,1092,166,0.1936,0.2184,0.0332
5717,0.2668,0.6916,0.0416,68.41339651140898,0.1722,0.1854,0.5854,0.0038,0.027,0.0262,946,1062,154,0.1892,0.2124,0.0308
5718,0.2736,0.6792,0.0472,68.23304438624366,0.1736,0.1976,0.5642,0.0024,0.0324,0.0298,1000,1150,174,0.2,0.23,0.0348
5719,0.2696,0.6788,0.0516,68.10667871282948,0.1708,0.1956,0.5648,0.002,0.0324,0.0344,988,1140,172,0.1976,0.228,0.0344
5720,0.2664,0.6696,0.064,67.9685612658321,0.1708,0.1892,0.5554,0.002,0.0392,0.0434,956,1142,206,0.1912,0.2284,0.0412
5721,0.2716,0.6552,0.0732,67.82535418441898,0.1724,0.1952,0.5372,0.0032,0.0408,0.0512,992,1180,220,0.1984,0.236,0.044
5722,0.2724,0.6372,0.0904,67.71831461344483,0.1736,0.1946,0.517,0.003,0.0458,0.066,988,1202,244,0.1976,0.2404,0.0488
5723,0.2604,0.636,0.1036,67.62919773010525,0.165,0.1876,0.5178,0.0032,0.0488,0.0776,954,1182,260,0.1908,0.2364,0.052
5724,0.264,0.6104,0.1256,67.50072654752351,0.1702,0.184,0.4948,0.0036,0.0472,0.1002,938,1156,254,0.1876,0.2312,0.0508
5725,0.2744,0.586,0.1396,67.40636485275108,0.1748,0.195,0.4646,0.0042,0.0478,0.1136,996,1214,260,0.1992,0.2428,0.052
5726,0.2844,0.57,0.1456,67.378336101513,0.1804,0.203,0.4432,0.005,0.0506,0.1178,1040,1268,278,0.208,0.2536,0.0556
5727,0.2896,0.5536,0.1568,67.40040121926616,0.1782,0.2168,0.4218,0.006,0.0468,0.1304,1114,1318,264,0.2228,0.2636,0.0528
5728,0.2716,0.5696,0.1588,67.4645024260807,0.1692,0.1998,0.4452,0.005,0.049,0.1318,1024,1244,270,0.2048,0.2488,0.054
5729,0.2676,0.5736,0.1588,67.44533654830367,0.167,0.1962,0.4516,0.005,0.0478,0.1324,1006,1220,264,0.2012,0.244,0.0528
5730,0.2704,0.57,0.1596,67.4123758810038,0.1724,0.191,0.4498,0.005,0.0494,0.1324,980,1202,272,0.196,0.2404,0.0544
5731,0.2652,0.5688,0.166,67.39019069563489,0.1646,0.1964,0.446,0.0048,0.0492,0.139,1006,1228,270,0.2012,0.2456,0.054
5732,0.2592,0.5672,0.1736,67.36484794015702,0.161,0.1918,0.447,0.0046,0.0486,0.147,982,1202,266,0.1964,0.2404,0.0532
5733,0.2624,0.5584,0.1792,67.32456513830392,0.1624,0.1972,0.4348,0.0028,0.05,0.1528,1000,1236,264,0.2,0.2472,0.0528
5734,0.258,0.5572,0.1848,67.31615060584959,0.159,0.1938,0.434,0.0042,0.0526,0.1564,990,1232,284,0.198,0.2464,0.0568
5735,0.2584,0.556,0.1856,67.29305172219516,0.162,0.1878,0.436,0.005,0.0522,0.157,964,1200,286,0.1928,0.24,0.0572
5736,0.2476,0.5644,0.188,67.26586528250897,0.156,0.1776,0.4482,0.0056,0.0548,0.1578,916,1162,302,0.1832,0.2324,0.0604
5737,0.246,0.56,0.194,67.19006665614107,0.1516,0.181,0.4418,0.0078,0.0554,0.1624,944,1182,316,0.1888,0.2364,0.0632
5738,0.2548,0.548,0.1972,67.11820705871126,0.1618,0.178,0.429,0.008,0.06,0.1632,930,1190,340,0.186,0.238,0.068
5739,0.258,0.5492,0.1928,67.08224461625485,0.1644,0.1766,0.4308,0.0106,0.0602,0.1574,936,1184,354,0.1872,0.2368,0.0708
5740,0.2576,0.5468,0.1956,67.05029352515642,0.1668,0.1718,0.4316,0.0098,0.0586,0.1614,908,1152,342,0.1816,0.2304,0.0684
5741,0.2568,0.5472,0.196,67.0184978209788,0.1692,0.1636,0.4344,0.0116,0.062,0.1592,876,1128,368,0.1752,0.2256,0.0736
5742,0.268,0.54,0.192,66.97541386271295,0.1784,0.1678,0.4254,0.0114,0.0614,0.1556,896,1146,364,0.1792,0.2292,0.0728
5743,0.2872,0.5276,0.1852,66.98072164997441,0.1926,0.1742,0.4108,0.015,0.0594,0.148,946,1168,372,0.1892,0.2336,0.0744
5744,0.3004,0.5204,0.1792,67.05524421935147,0.2028,0.1786,0.4026,0.0166,0.057,0.1424,976,1178,368,0.1952,0.2356,0.0736
5745,0.3008,0.5312,0.168,67.17486694208232,0.2068,0.1696,0.4178,0.0184,0.0572,0.1302,940,1134,378,0.188,0.2268,0.0756
5746,0.3104,0.53,0.1596,67.26864868816845,0.2148,0.1744,0.4152,0.0168,0.0552,0.1236,956,1148,360,0.1912,0.2296,0.072
5747,0.322,0.5276,0.1504,67.39731724659819,0.2256,0.1784,0.4126,0.0144,0.0516,0.1174,964,1150,330,0.1928,0.23,0.066
5748,0.33,0.5244,0.1456,67.56638771829826,0.2332,0.1802,0.4076,0.0134,0.0534,0.1122,968,1168,334,0.1936,0.2336,0.0668
5749,0.3412,0.5108,0.148,67.75695011675076,0.2376,0.1944,0.389,0.0128,0.0492,0.117,1036,1218,310,0.2072,0.2436,0.062
5750,0.3448,0.5156,0.1396,67.99894721304325,0.242,0.1954,0.3924,0.0102,0.051,0.109,1028,1232,306,0.2056,0.2464,0.0612
5751,0.3568,0.5056,0.1376,68.23564200375253,0.2466,0.2104,0.3764,0.01,0.048,0.1086,1102,1292,290,0.2204,0.2584,0.058
5752,0.3568,0.5092,0.134,68.5141703792527,0.2428,0.2188,0.378,0.0092,0.0436,0.1076,1140,1312,264,0.228,0.2624,0.0528
5753,0.3568,0.512,0.1312,68.77988800188281,0.2354,0.2308,0.376,0.012,0.0412,0.1046,1214,1360,266,0.2428,0.272,0.0532
5754,0.3408,0.5316,0.1276,69.03184227731242,0.2242,0.222,0.4004,0.0112,0.0404,0.1018,1166,1312,258,0.2332,0.2624,0.0516
5755,0.342,0.5344,0.1236,69.19531058956561,0.2276,0.2178,0.4038,0.011,0.0434,0.0964,1144,1306,272,0.2288,0.2612,0.0544
5756,0.3352,0.546,0.1188,69.34482884384884,0.2262,0.209,0.421,0.009,0.041,0.0938,1090,1250,250,0.218,0.25,0.05
5757,0.332,0.5508,0.1172,69.44665312420872,0.2234,0.2094,0.425,0.0078,0.0422,0.0922,1086,1258,250,0.2172,0.2516,0.05
5758,0.3312,0.5496,0.1192,69.53168964246716,0.2254,0.2034,0.4258,0.0082,0.0442,0.093,1058,1238,262,0.2116,0.2476,0.0524
5759,0.33,0.5512,0.1188,69.60280051708126,0.223,0.2068,0.427,0.0072,0.0416,0.0944,1070,1242,244,0.214,0.2484,0.0488
5760,0.3276,0.5512,0.1212,69.67197854154321,0.221,0.2068,0.4258,0.0064,0.044,0.096,1066,1254,252,0.2132,0.2508,0.0504
5761,0.3244,0.5468,0.1288,69.73252549806539,0.2146,0.2124,0.4188,0.0072,0.0436,0.1034,1098,1280,254,0.2196,0.256,0.0508
5762,0.3152,0.552,0.1328,69.79078719546607,0.2096,0.2056,0.4266,0.0056,0.0452,0.1074,1056,1254,254,0.2112,0.2508,0.0508
5763,0.3084,0.544,0.1476,69.81150024368776,0.2072,0.1962,0.4232,0.0062,0.0454,0.1218,1012,1208,258,0.2024,0.2416,0.0516
5764,0.3136,0.5292,0.1572,69.80907385517219,0.211,0.1968,0.4068,0.0084,0.048,0.129,1026,1224,282,0.2052,0.2448,0.0564
5765,0.2972,0.5424,0.1604,69.83502663802464,0.2,0.1866,0.4242,0.0078,0.0498,0.1316,972,1182,288,0.1944,0.2364,0.0576
5766,0.2964,0.536,0.1676,69.79481114857835,0.205,0.1736,0.4236,0.0092,0.0512,0.1374,914,1124,302,0.1828,0.2248,0.0604
5767,0.296,0.532,0.172,69.74985701346732,0.2068,0.17,0.4212,0.0084,0.0516,0.142,892,1108,300,0.1784,0.2216,0.06
5768,0.3004,0.522,0.1776,69.71137255337692,0.2082,0.1784,0.4074,0.006,0.0508,0.1492,922,1146,284,0.1844,0.2292,0.0568
5769,0.302,0.5148,0.1832,69.71383353261173,0.2146,0.1692,0.404,0.0056,0.0524,0.1542,874,1108,290,0.1748,0.2216,0.058
5770,0.316,0.4952,0.1888,69.72132256444337,0.2242,0.1754,0.3826,0.0082,0.0498,0.1598,918,1126,290,0.1836,0.2252,0.058
5771,0.3232,0.4884,0.1884,69.78852158367322,0.2318,0.1742,0.3762,0.0086,0.0502,0.159,914,1122,294,0.1828,0.2244,0.0588
5772,0.3356,0.4864,0.178,69.8762958474932,0.2422,0.177,0.3732,0.0098,0.0494,0.1484,934,1132,296,0.1868,0.2264,0.0592
5773,0.3436,0.484,0.1724,69.99564766682136,0.2448,0.1872,0.3656,0.0104,0.0496,0.1424,988,1184,300,0.1976,0.2368,0.06
5774,0.3488,0.4876,0.1636,70.14099316418309,0.2494,0.1854,0.3724,0.0134,0.045,0.1344,994,1152,292,0.1988,0.2304,0.0584
5775,0.364,0.4832,0.1528,70.2797905521207,0.2588,0.1972,0.3606,0.0132,0.048,0.1222,1052,1226,306,0.2104,0.2452,0.0612
5776,0.3784,0.4856,0.136,70.47001445215042,0.2746,0.196,0.3654,0.0116,0.0444,0.108,1038,1202,280,0.2076,0.2404,0.056
5777,0.4,0.4692,0.1308,70.68807791965172,0.2922,0.2032,0.3478,0.0124,0.0396,0.1048,1078,1214,260,0.2156,0.2428,0.052
5778,0.404,0.4704,0.1256,70.97255959353265,0.288,0.2218,0.341,0.0102,0.037,0.102,1160,1294,236,0.232,0.2588,0.0472
5779,0.4088,0.4668,0.1244,71.27121934985949,0.2822,0.2428,0.3262,0.0104,0.0384,0.1,1266,1406,244,0.2532,0.2812,0.0488
5780,0.3856,0.4936,0.1208,71.58972614789454,0.2604,0.2388,0.3548,0.0116,0.0388,0.0956,1252,1388,252,0.2504,0.2776,0.0504
5781,0.3796,0.5028,0.1176,71.79085644220389,0.2536,0.241,0.362,0.011,0.0406,0.0918,1260,1408,258,0.252,0.2816,0.0516
5782,0.3744,0.5156,0.11,71.95798546529659,0.2436,0.2502,0.3724,0.0114,0.0362,0.0862,1308,1432,238,0.2616,0.2864,0.0476
5783,0.3512,0.5432,0.1056,72.09980342360241,0.2256,0.2408,0.406,0.0104,0.0336,0.0836,1256,1372,220,0.2512,0.2744,0.044
5784,0.3392,0.5572,0.1036,72.1365335952351,0.216,0.2354,0.424,0.011,0.031,0.0826,1232,1332,210,0.2464,0.2664,0.042
