allow_forced_l_in_cd,kappa,pi0,r,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,cum_sigma_mean,net_sum_res_mean,,,# GRID = {'r': [1.2,1.4,1.6,1.8, 2.0], 'allow_forced_l_in_cd': [True, False], 'pi0': [4,5,6,7,8,9, 10], 'kappa': [0.1,0.5, 1]}
FALSE,1,8,1.6,0.45873600000000003,0.541264,0,16.391463187122724,0.39358304786170306,0,40978.657967806816,,,,,,,,,,,,,,,,,,,
TRUE,0.1,8,1.8,0.19350399999999998,0.45384,0.35265599999999997,7.423141657808483,0.6408980120851824,42412299.12,-42393741.27,,,,,,,,,,,,,,,,,,,
TRUE,0.5,8,1.8,0.176424,0.42972800000000005,0.3938479999999999,7.069881359336263,0.6424160925855189,49458576.78,-49440902.08,,,,,,,,,,,,,,,,,,,
TRUE,1,8,1.8,0.176736,0.391888,0.431376,6.857940586747008,0.6481295483588689,51665208,-51648063.15,,,,,,,,,,,,,,,,,,,
FALSE,0.1,8,1.8,0.05380800000000001,0.946192,0,-7407.82064,0.18315685024528278,0,-18519551.6,,,,,,,,,,,,,,,,,,,
FALSE,0.5,8,1.8,0.032536,0.967464,0,-8597.176764,0.09480391123707238,0,-21492941.91,,,,,,,,,,,,,,,,,,,
FALSE,1,8,1.8,0.00344,0.9965600000000001,0,-9615.846925,0.023382867542506573,0,-24039617.31,,,,,,,,,,,,,,,,,,,
TRUE,0.1,8,2,0.04236000000000001,0.08664,0.8710000000000001,1.3903985160153396,0.9013236558987111,106257046.9,-106253570.9,,,,,,,,,,,,,,,,,,,
TRUE,0.5,8,2,0.039063999999999995,0.09794400000000002,0.862992,1.635655441209218,0.8217978122772118,103901140.1,-103897050.9,,,,,,,,,,,,,,,,,,,
FALSE,0.1,8,2,0,1,0,-9999.577127,1.9682835365364856e-05,0,-24998942.82,,,,,,,,,,,,,,,,,,,
TRUE,1,8,2,0.036752,0.085168,0.8780800000000001,1.6843762740111203,0.7858354170615455,104424230.6,-104420019.7,,,,,,,,,,,,,,,,,,,
FALSE,0.5,8,2,0,1,0,-9999.576385,1.958153120954212e-05,0,-24998940.96,,,,,,,,,,,,,,,,,,,
FALSE,1,8,2,0,1,0,-9999.569754,1.939944330380864e-05,0,-24998924.38,,,,,,,,,,,,,,,,,,,
TRUE,0.1,9,1.2,1,0,0,35.99999999999998,0,2339.66,87660.33999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.5,9,1.2,1,0,0,35.99999999999998,0,2736.64,87263.35999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,9,1.2,1,0,0,35.99999999999998,0,2861.7,87138.29999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,9,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,9,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,9,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.1,9,1.4,1,0,0,35.99999999999998,0,13661.02,76338.97999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.5,9,1.4,1,0,0,35.99999999999998,1.2626818109614161e-20,16907.02,73092.97999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,9,1.4,0.870936,0.129056,8e-06,32.220998636445486,0.08085304956003193,18773.84,61778.65659111372,,,,,,,,,,,,,,,,,,,
FALSE,0.1,9,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,9,1.4,1,0,0,35.99999999999998,2.5253636219228323e-20,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,9,1.4,0.864384,0.13561600000000001,0,32.058797988420594,0.08269188695844677,0,80146.99497105149,,,,,,,,,,,,,,,,,,,
